Flow ID,Src IP,Timestamp,Fwd Packet Length Mean,Fwd PSH Flags,SYN Flag Count,Fwd Segment Size Avg,Subflow Fwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Label
2854,1,6837,0.0,0,0.0,0.0,0,0.040283817807278556,0.0396429388876173,0.0,0
2756,1,6823,0.2693865100973282,0,0.0,0.2693865100973282,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,6829,0.18712287532963837,0,0.0,0.18712287532963837,0,0.040283817807278556,0.04531929503318837,0.0,0
1213,1,6834,0.14310923325462904,0,0.0,0.14310923325462904,0,0.22317845426108188,0.08218509193560693,0.0,0
2756,1,6843,0.27844991532829627,0,0.0,0.27844991532829627,0,0.32260624093995577,0.1270008392462043,0.0,0
1213,1,6848,0.14310923325462904,0,0.0,0.14310923325462904,0,0.22317845426108188,0.08218509193560693,0.0,0
1235,1,6845,0.051460825544675036,0,0.2857142857142857,0.051460825544675036,0,0.22278171969176777,0.0187533379110399,0.0,0
1212,1,6846,0.23528437098710078,0,0.0,0.23528437098710078,0,0.040283817807278556,0.04531929503318837,0.0,0
2756,1,6852,0.28633473259853365,0,0.0,0.28633473259853365,0,0.32260624093995577,0.1270008392462043,0.0,0
1235,1,6856,0.0,0,0.0,0.0,0,0.034439612420843826,0.0187533379110399,0.0,0
1213,1,6855,0.0,0,0.0,0.0,0,0.22317845426108188,0.08218509193560693,0.0,0
1212,1,6857,0.17116109523216105,0,0.0,0.17116109523216105,0,0.040283817807278556,0.04531929503318837,0.0,0
2756,1,6860,0.2779419211452218,0,0.0,0.2779419211452218,0,0.32260624093995577,0.1270008392462043,0.0,0
1213,1,6866,0.15901025917181558,0,0.0,0.15901025917181558,0,0.22317845426108188,0.08218509193560693,0.0,0
1212,1,6868,0.20539331427861315,0,0.0,0.20539331427861315,0,0.040283817807278556,0.04531929503318837,0.0,0
1233,1,6867,0.07744501056294271,0,0.2857142857142857,0.07744501056294271,0,0.22278171969176777,0.024322880903334097,0.0,0
2756,1,6873,0.2975625837096061,0,0.0,0.2975625837096061,0,0.32260624093995577,0.1270008392462043,0.0,0
1233,1,6880,0.0,0,0.0,0.0,0,0.031662470435645074,0.024322880903334097,0.0,0
1212,1,6879,0.21491916806939232,0,0.0,0.21491916806939232,0,0.040283817807278556,0.04531929503318837,0.0,0
1213,1,6878,0.16077765350784143,0,0.0,0.16077765350784143,0,0.22317845426108188,0.08218509193560693,0.0,0
1236,1,6881,0.05365844087043618,0,0.2857142857142857,0.05365844087043618,0,0.22278171969176777,0.0187533379110399,0.0,0
2756,1,6885,0.28505335209698024,0,0.0,0.28505335209698024,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,6890,0.20155271987597861,0,0.0,0.20155271987597861,0,0.040283817807278556,0.04531929503318837,0.0,0
4036,1,6890,0.1779162803147011,0,0.2857142857142857,0.1779162803147011,0,0.22278171969176777,0.03389028763256275,0.0,0
1234,1,6891,0.04019488950689698,0,0.2857142857142857,0.04019488950689698,0,0.22278171969176777,0.02136263065537499,0.0,0
1213,1,6892,0.0,0,0.0,0.0,0,0.22317845426108188,0.08218509193560693,0.0,0
1213,1,6904,0.0,0,0.0,0.0,0,0.22317845426108188,0.08218509193560693,0.0,0
2756,1,6897,0.2803545248833602,0,0.0,0.2803545248833602,0,0.32260624093995577,0.1270008392462043,0.0,0
1236,1,6895,0.09423210069412202,0,0.0,0.09423210069412202,0,0.034439612420843826,0.024322880903334097,0.0,0
4036,1,6901,0.0,0,0.0,0.0,0,0.040009155413138014,0.03389028763256275,0.0,0
1234,1,6903,0.0,0,0.0,0.0,0,0.040283817807278556,0.02136263065537499,0.0,0
794,1,6900,0.06763207333386355,0,0.2857142857142857,0.06763207333386355,0,0.22278171969176777,0.021332112611581598,0.0,0
1212,1,6901,0.247108239095315,0,0.0,0.247108239095315,0,0.040283817807278556,0.04531929503318837,0.0,0
2756,1,6907,0.26766602419932894,0,0.0,0.26766602419932894,0,0.32260624093995577,0.1270008392462043,0.0,0
1236,1,6908,0.0,0,0.0,0.0,0,0.040283817807278556,0.024322880903334097,0.0,0
806,1,6912,0.10746240835093823,0,0.2857142857142857,0.10746240835093823,0,0.22278171969176777,0.021545738918135347,0.0,0
1236,1,6920,0.0,0,0.0,0.0,0,0.040283817807278556,0.024322880903334097,0.0,0
794,1,6914,0.0,0,0.0,0.0,0,0.03341725795376516,0.021332112611581598,0.0,0
788,1,6914,0.08409418197499689,0,0.2857142857142857,0.08409418197499689,0,0.22278171969176777,0.021545738918135347,0.0,0
2756,1,6918,0.26646402694728466,0,0.0,0.26646402694728466,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,6916,0.238377311075233,0,0.0,0.238377311075233,0,0.040283817807278556,0.04531929503318837,0.0,0
806,1,6923,0.20671412593866034,0,0.0,0.20671412593866034,0,0.030640115968566414,0.027115281910429542,0.0,0
788,1,6928,0.0,0,0.0,0.0,0,0.030640115968566414,0.021545738918135347,0.0,0
2756,1,6929,0.2756777786712067,0,0.0,0.2756777786712067,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,6930,0.1751813359669939,0,0.0,0.1751813359669939,0,0.040283817807278556,0.04531929503318837,0.0,0
806,1,6935,0.18087486019634647,0,0.0,0.18087486019634647,0,0.03341725795376516,0.03268482490272374,0.0,0
2756,1,6940,0.260753340581782,0,0.0,0.260753340581782,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,6941,0.15790563771179322,0,0.0,0.15790563771179322,0,0.040283817807278556,0.04531929503318837,0.0,0
806,1,6944,0.20671412593866034,0,0.0,0.20671412593866034,0,0.03620965896086061,0.03825436789501793,0.0,0
2756,1,6948,0.26455077984242575,0,0.0,0.26455077984242575,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,6949,0.1867211947987573,0,0.0,0.1867211947987573,0,0.040283817807278556,0.04531929503318837,0.0,0
806,1,6952,0.18087486019634647,0,0.0,0.18087486019634647,0,0.03898680094605936,0.040283817807278556,0.0,0
2756,1,6957,0.26113864993776564,0,0.0,0.26113864993776564,0,0.32260624093995577,0.1270008392462043,0.0,0
4354,1,6958,0.05431976029715422,0,0.2857142857142857,0.05431976029715422,0,0.22278171969176777,0.0187533379110399,0.0,0
806,1,6963,0.18087486019634647,0,0.0,0.18087486019634647,0,0.040283817807278556,0.040283817807278556,0.0,0
1212,1,6959,0.2162034887143532,0,0.0,0.2162034887143532,0,0.040283817807278556,0.04531929503318837,0.0,0
2756,1,6968,0.26129923233513114,0,0.0,0.26129923233513114,0,0.32260624093995577,0.1270008392462043,0.0,0
4354,1,6971,0.0,0,0.0,0.0,0,0.03341725795376516,0.0187533379110399,0.0,0
1348,1,6970,0.02741786739744004,0,0.2857142857142857,0.02741786739744004,0,0.22278171969176777,0.016998550392919812,0.0,0
1212,1,6975,0.20539331427861315,0,0.0,0.20539331427861315,0,0.040283817807278556,0.04531929503318837,0.0,0
806,1,6974,0.18087486019634647,0,0.0,0.18087486019634647,0,0.040283817807278556,0.040283817807278556,0.0,0
1349,1,6977,0.07744501056294271,0,0.2857142857142857,0.07744501056294271,0,0.22278171969176777,0.024322880903334097,0.0,0
2756,1,6980,0.26821295854594257,0,0.0,0.26821295854594257,0,0.32260624093995577,0.1270008392462043,0.0,0
1348,1,6987,0.0,0,0.0,0.0,0,0.034439612420843826,0.016998550392919812,0.0,0
1212,1,6988,0.1867211947987573,0,0.0,0.1867211947987573,0,0.040283817807278556,0.04531929503318837,0.0,0
806,1,6989,0.24116648026181184,0,0.0,0.24116648026181184,0,0.040283817807278556,0.040283817807278556,0.0,0
1349,1,6991,0.0,0,0.0,0.0,0,0.034439612420843826,0.024322880903334097,0.0,0
2756,1,6993,0.27026635184953396,0,0.0,0.27026635184953396,0,0.32260624093995577,0.1270008392462043,0.0,0
806,1,6999,0.24116648026181184,0,0.0,0.24116648026181184,0,0.040283817807278556,0.040283817807278556,0.0,0
1212,1,6998,0.15799485713741768,0,0.0,0.15799485713741768,0,0.040283817807278556,0.04531929503318837,0.0,0
2756,1,7002,0.26010794179132596,1,0.0,0.26010794179132596,0,0.1270008392462043,0.1270008392462043,0.0,0
1350,1,7004,0.09388592021871504,0,0.2857142857142857,0.09388592021871504,0,0.22278171969176777,0.024322880903334097,0.0,0
806,1,7007,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
2756,1,7009,0.26053830298720015,0,0.0,0.26053830298720015,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,7008,0.1867211947987573,0,0.0,0.1867211947987573,0,0.040283817807278556,0.04531929503318837,0.0,0
1350,1,7011,0.0,0,0.0,0.0,0,0.016998550392919812,0.024322880903334097,0.0,0
806,1,7016,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
2756,1,7017,0.2747551146134957,0,0.0,0.2747551146134957,0,0.32260624093995577,0.1270008392462043,0.0,0
2825,1,7018,0.10762695092257984,0,0.2857142857142857,0.10762695092257984,0,0.22278171969176777,0.02708476386663615,0.0,0
2756,1,7028,0.2591532323357773,0,0.0,0.2591532323357773,0,0.32260624093995577,0.1270008392462043,0.0,0
1212,1,7019,0.3314337789297378,0,0.0,0.3314337789297378,0,0.040283817807278556,0.04531929503318837,0.0,0
1212,1,7033,0.1637049003769355,0,0.0,0.1637049003769355,0,0.040283817807278556,0.04531929503318837,0.0,0
2826,1,7024,0.11165173834492356,0,0.2857142857142857,0.11165173834492356,0,0.22278171969176777,0.02989242389562829,0.0,0
4599,1,7026,0.06834845283956754,0,0.2857142857142857,0.06834845283956754,0,0.22278171969176777,0.027115281910429542,0.0,0
2825,1,7030,0.1276997638871629,0,0.0,0.1276997638871629,0,0.040009155413138014,0.032654306858930345,0.0,0
4597,1,7045,0.019973564400049708,0,0.2857142857142857,0.019973564400049708,0,0.22278171969176777,0.015976195925841152,0.0,0
1127,1,7034,0.3135911054926308,0,0.2857142857142857,0.3135911054926308,0,0.22278171969176777,0.040283817807278556,0.0,0
2826,1,7041,0.23425419140807754,0,0.0,0.23425419140807754,0,0.034439612420843826,0.040283817807278556,0.0,0
4535,1,7039,0.18909738618948677,0,0.2857142857142857,0.18909738618948677,0,0.22278171969176777,0.03389028763256275,0.0,0
4598,1,7040,0.043722298164931034,0,0.2857142857142857,0.043722298164931034,0,0.22278171969176777,0.020279240100709545,0.0,0
4599,1,7043,0.0,0,0.0,0.0,0,0.040283817807278556,0.027115281910429542,0.0,0
4596,1,7045,0.3236176651362247,0,0.2857142857142857,0.3236176651362247,0,0.22278171969176777,0.040283817807278556,0.0,0
2825,1,7045,0.0,0,0.0,0.0,0,0.040283817807278556,0.032654306858930345,0.0,0
1127,1,7047,0.33188531868030324,0,0.0,0.33188531868030324,0,0.040283817807278556,0.040283817807278556,0.0,0
2825,1,7060,0.0,0,0.0,0.0,0,0.040283817807278556,0.032654306858930345,0.0,0
4534,1,7049,0.10325338635516342,0,0.2857142857142857,0.10325338635516342,0,0.22278171969176777,0.02989242389562829,0.0,0
4535,1,7054,0.0,0,0.0,0.0,0,0.034439612420843826,0.03389028763256275,0.0,0
4598,1,7055,0.0,0,0.0,0.0,0,0.040283817807278556,0.020279240100709545,0.0,0
2826,1,7053,0.17009592453858582,1,0.0,0.17009592453858582,0,0.040283817807278556,0.040283817807278556,0.0,0
4596,1,7059,0.3302783646079284,1,0.0,0.3302783646079284,0,0.040283817807278556,0.040283817807278556,0.0,0
1127,1,7061,0.32797040706012176,0,0.0,0.32797040706012176,0,0.040283817807278556,0.040283817807278556,0.0,0
4599,1,7057,0.1475221959874736,0,0.0,0.1475221959874736,0,0.040283817807278556,0.03268482490272374,0.0,0
4534,1,7064,0.1599043121660246,1,0.0,0.1599043121660246,0,0.02989242389562829,0.040283817807278556,0.0,0
2826,1,7068,0.20608337780246055,0,0.0,0.20608337780246055,0,0.040283817807278556,0.040283817807278556,0.0,0
4596,1,7069,0.3222664782547036,1,0.0,0.3222664782547036,0,0.040283817807278556,0.040283817807278556,0.0,0
4599,1,7072,0.0,0,0.0,0.0,0,0.040283817807278556,0.03268482490272374,0.0,0
1127,1,7071,0.3281059742392941,0,0.0,0.3281059742392941,0,0.040283817807278556,0.040283817807278556,0.0,0
4534,1,7075,0.2078787125636883,1,0.0,0.2078787125636883,0,0.040283817807278556,0.040283817807278556,0.0,0
2826,1,7077,0.19344683318836833,0,0.0,0.19344683318836833,0,0.040283817807278556,0.040283817807278556,0.0,0
4596,1,7079,0.3586496898290046,0,0.0,0.3586496898290046,0,0.040283817807278556,0.040283817807278556,0.0,0
1127,1,7081,0.3253980901419659,0,0.0,0.3253980901419659,0,0.040283817807278556,0.040283817807278556,0.0,0
4534,1,7084,0.1619816908993165,1,0.0,0.1619816908993165,0,0.040283817807278556,0.040283817807278556,0.0,0
949,1,7086,0.08889441199617248,0,0.2857142857142857,0.08889441199617248,0,0.22278171969176777,0.021545738918135347,0.0,0
933,1,7087,0.06110973033428607,0,0.2857142857142857,0.06110973033428607,0,0.22278171969176777,0.0187533379110399,0.0,0
4596,1,7090,0.3435144612358892,0,0.0,0.3435144612358892,0,0.040283817807278556,0.040283817807278556,0.0,0
2826,1,7088,0.23760407605318754,0,0.0,0.23760407605318754,0,0.040283817807278556,0.040283817807278556,0.0,0
1127,1,7093,0.3331141009022493,0,0.0,0.3331141009022493,0,0.040283817807278556,0.040283817807278556,0.0,0
931,1,7095,0.057081313947210145,0,0.2857142857142857,0.057081313947210145,0,0.22278171969176777,0.0187533379110399,0.0,0
4534,1,7096,0.10122672158215484,1,0.0,0.10122672158215484,0,0.040283817807278556,0.040283817807278556,0.0,0
949,1,7099,0.0,0,0.0,0.0,0,0.031662470435645074,0.021545738918135347,0.0,0
933,1,7100,0.0,0,0.0,0.0,0,0.029648279545281146,0.0187533379110399,0.0,0
4596,1,7101,0.3575286401184044,1,0.0,0.3575286401184044,0,0.040283817807278556,0.040283817807278556,0.0,0
2826,1,7102,0.20608337780246055,0,0.0,0.20608337780246055,0,0.040283817807278556,0.04151979858091096,0.0,0
1127,1,7104,0.3234251782823909,0,0.0,0.3234251782823909,0,0.040283817807278556,0.040283817807278556,0.0,0
931,1,7110,0.0,0,0.0,0.0,0,0.031662470435645074,0.0187533379110399,0.0,0
4534,1,7111,0.14707344351932397,1,0.0,0.14707344351932397,0,0.040283817807278556,0.040283817807278556,0.0,0
4596,1,7114,0.37770382950779174,1,0.0,0.37770382950779174,0,0.040283817807278556,0.03953612573434043,0.0,0
1127,1,7116,0.3340759140435939,0,0.0,0.3340759140435939,0,0.040283817807278556,0.040283817807278556,0.0,0
948,1,7117,0.08889441199617248,0,0.2857142857142857,0.08889441199617248,0,0.22278171969176777,0.021545738918135347,0.0,0
2826,1,7115,0.1946343012579098,0,0.0,0.1946343012579098,0,0.040283817807278556,0.04151979858091096,0.0,0
2854,1,6838,0.0,0,0.0,0.0,0,0.040283817807278556,0.0396429388876173,0.0,0
794,1,6925,0.0,0,0.0,0.0,0,0.03620965896086061,0.021332112611581598,0.0,0
1127,1,7126,0.3241553358296508,0,0.0,0.3241553358296508,0,0.040283817807278556,0.040283817807278556,0.0,0
4318,1,6826,0.0,0,0.0,0.0,0,0.040283817807278556,0.019043259327077136,0.0,0
4596,1,7125,0.37755007512682986,1,0.0,0.37755007512682986,0,0.040283817807278556,0.040283817807278556,0.0,0
4535,1,7066,0.0,0,0.0,0.0,0,0.03723201342793927,0.03389028763256275,0.0,0
1405,1,6828,0.0,0,0.0,0.0,0,0.040009155413138014,0.018371862363622492,0.0,0
2826,1,7130,0.2431151765983348,0,0.0,0.2431151765983348,0,0.040283817807278556,0.04151979858091096,0.0,0
788,1,6937,0.0,0,0.0,0.0,0,0.03341725795376516,0.021545738918135347,0.0,0
937,1,7128,0.037612360714154344,0,0.2857142857142857,0.037612360714154344,0,0.22278171969176777,0.016998550392919812,0.0,0
1361,1,6820,0.0,0,0.0,0.0,0,0.034439612420843826,0.016998550392919812,0.0,0
806,1,7021,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
4534,1,7124,0.14707344351932397,1,0.0,0.14707344351932397,0,0.040283817807278556,0.040283817807278556,0.0,0
1235,1,6862,0.0,0,0.0,0.0,0,0.034439612420843826,0.0187533379110399,0.0,0
1384,1,6834,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
948,1,7129,0.15785829679204674,0,0.0,0.15785829679204674,0,0.031662470435645074,0.027115281910429542,0.0,0
930,1,7128,0.057081313947210145,0,0.2857142857142857,0.057081313947210145,0,0.22278171969176777,0.0187533379110399,0.0,0
1383,1,6822,0.0,0,0.0,0.0,0,0.019043259327077136,0.03268482490272374,0.0,0
1233,1,6889,0.0,0,0.0,0.0,0,0.031662470435645074,0.024322880903334097,0.0,0
1115,1,1634,0.0,0,0.0,0.0,0,0.02784771496147097,0.016998550392919812,0.0,0
1124,1,1635,0.0,0,0.0,0.0,0,0.03341725795376516,0.016998550392919812,0.0,0
4536,1,1635,0.0,0,0.0,0.0,0,0.030640115968566414,0.018020904859998473,0.0,0
4311,1,1635,0.0,0,0.0,0.0,0,0.02784771496147097,0.016998550392919812,0.0,0
1250,1,1636,0.0,0,0.0,0.0,0,0.030640115968566414,0.016998550392919812,0.0,0
4537,1,1636,0.0,0,0.0,0.0,0,0.02784771496147097,0.016998550392919812,0.0,0
4449,1,1636,0.0,0,0.0,0.0,0,0.040283817807278556,0.023132677195391776,0.0,0
4518,1,1637,0.0,0,0.0,0.0,0,0.08448920424200809,0.027817196917677575,0.0,0
4312,1,1640,0.0,0,0.0,0.0,0,0.07742427710383765,0.016998550392919812,0.0,0
1126,1,1622,0.0,0,0.0,0.0,0,0.1608606088349737,0.033279926756694896,0.0,0
1121,1,1623,0.0,0,0.0,0.0,0,0.03341725795376516,0.017792019531548027,0.0,0
1125,1,1628,0.0,0,0.0,0.0,0,0.07457084000915541,0.020065613794155796,0.0,0
1120,1,1629,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
4313,1,1630,0.0,0,0.0,0.0,0,0.030640115968566414,0.019043259327077136,0.0,0
1117,1,1630,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
1118,1,1631,0.0,0,0.0,0.0,0,0.040283817807278556,0.016998550392919812,0.0,0
1123,1,1624,0.5543756958481422,0,0.0,0.5543756958481422,0,0.030640115968566414,0.04361028458075837,0.0,0
1129,1,1624,0.31555752809389837,0,0.0,0.31555752809389837,0,0.040283817807278556,0.047135118638895246,0.0,0
4450,1,1634,0.0,0,0.0,0.0,0,0.03898680094605936,0.03825436789501793,0.0,0
1119,1,1639,0.0,0,0.0,0.0,0,0.040283817807278556,0.031021591515983826,0.0,0
4392,1,1640,0.0,0,0.0,0.0,0,0.01722743572137026,0.017090104524299994,0.0,0
1128,1,1623,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
2391,1,1625,0.0,0,0.0,0.0,0,0.020065613794155796,0.023132677195391776,0.0,0
1247,1,1626,0.0,0,0.0,0.0,0,0.09965667200732434,0.040283817807278556,0.0,0
4340,1,1641,0.0,0,0.0,0.0,0,0.040283817807278556,0.021087968261234456,0.0,0
4310,1,1642,0.0,0,0.0,0.0,0,0.10228122377355611,0.040283817807278556,0.0,0
1244,1,1643,0.0,0,0.0,0.0,0,0.02696269169146258,0.017181658655680172,0.0,0
1116,1,1630,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
1128,1,1665,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
2391,1,1666,0.0,0,0.0,0.0,0,0.020065613794155796,0.023132677195391776,0.0,0
1247,1,1667,0.0,0,0.0,0.0,0,0.09965667200732434,0.040283817807278556,0.0,0
1274,1,1643,0.18584565676649684,0,0.0,0.18584565676649684,0,0.25925078202487223,0.08291752498664835,0.0,0
4600,1,1622,0.2609477014845284,0,0.0,0.2609477014845284,0,0.1436179140917067,0.040283817807278556,0.0,0
4310,1,1668,0.0,0,0.0,0.0,0,0.10228122377355611,0.040283817807278556,0.0,0
2391,1,1672,0.0,0,0.0,0.0,0,0.021087968261234456,0.023132677195391776,0.0,0
4352,1,1681,0.05626320367838946,0,0.2857142857142857,0.05626320367838946,0,0.22278171969176777,0.01884489204242008,0.0,0
1115,1,1647,0.0,0,0.0,0.0,0,0.030640115968566414,0.016998550392919812,0.0,0
1250,1,1648,0.0,0,0.0,0.0,0,0.03341725795376516,0.016998550392919812,0.0,0
1124,1,1647,0.0,0,0.0,0.0,0,0.03620965896086061,0.016998550392919812,0.0,0
4536,1,1647,0.0,0,0.0,0.0,0,0.03341725795376516,0.018020904859998473,0.0,0
1121,1,1652,0.0,0,0.0,0.0,0,0.03620965896086061,0.017792019531548027,0.0,0
4313,1,1656,0.0,0,0.0,0.0,0,0.03341725795376516,0.019043259327077136,0.0,0
1118,1,1657,0.0,0,0.0,0.0,0,0.040283817807278556,0.016998550392919812,0.0,0
1126,1,1651,0.0,0,0.0,0.0,0,0.1608606088349737,0.033279926756694896,0.0,0
1244,1,1669,0.0,0,0.0,0.0,0,0.02975509269855802,0.017181658655680172,0.0,0
1116,1,1681,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
4312,1,1650,0.0,0,0.0,0.0,0,0.07742427710383765,0.016998550392919812,0.0,0
1274,1,1674,0.0,0,0.0,0.0,0,0.25925078202487223,0.08291752498664835,0.0,0
1243,1,1678,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
1120,1,1654,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
1123,1,1661,0.6958087401927178,0,0.0,0.6958087401927178,0,0.03620965896086061,0.14090180819409476,0.0,0
1125,1,1653,0.0,0,0.0,0.0,0,0.07457084000915541,0.020065613794155796,0.0,0
4600,1,1675,0.5461432601981857,0,0.0,0.5461432601981857,0,0.1436179140917067,0.040283817807278556,0.0,0
4340,1,1667,0.0,0,0.0,0.0,0,0.040283817807278556,0.021087968261234456,0.0,0
4518,1,1649,0.0,0,0.0,0.0,0,0.08448920424200809,0.027817196917677575,0.0,0
1247,1,1673,0.0,0,0.0,0.0,0,0.09965667200732434,0.040283817807278556,0.0,0
1122,1,1677,0.0,0,0.0,0.0,0,0.03341725795376516,0.0187533379110399,0.0,0
1128,1,1671,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
4392,1,1664,0.0,0,0.0,0.0,0,0.018478675516899367,0.017090104524299994,0.0,0
1119,1,1663,0.0,0,0.0,0.0,0,0.040283817807278556,0.031021591515983826,0.0,0
1129,1,1662,0.32255081813923203,0,0.0,0.32255081813923203,0,0.040283817807278556,0.08465705348287175,0.0,0
4450,1,1662,0.0,0,0.0,0.0,0,0.040283817807278556,0.03825436789501793,0.0,0
4311,1,1648,0.0,0,0.0,0.0,0,0.030640115968566414,0.016998550392919812,0.0,0
1122,1,1641,0.0,0,0.0,0.0,0,0.030640115968566414,0.0187533379110399,0.0,0
1122,1,1676,0.0,0,0.0,0.0,0,0.030640115968566414,0.0187533379110399,0.0,0
1243,1,1644,0.21753152609369952,0,0.2857142857142857,0.21753152609369952,0,0.22278171969176777,0.040283817807278556,0.0,0
1116,1,1670,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
4491,1,1617,0.0,0,0.0,0.0,0,0.03723201342793927,0.02238498512245365,0.0,0
1147,1,1618,0.0,0,0.0,0.0,0,0.026092927443350882,0.017059586480506598,0.0,0
2842,1,1618,0.0,0,0.0,0.0,0,0.040283817807278556,0.025177386129549097,0.0,0
1139,1,1618,0.0,0,0.0,0.0,0,0.034439612420843826,0.019043259327077136,0.0,0
1154,1,1619,0.0,0,0.0,0.0,0,0.02784771496147097,0.017761501487754634,0.0,0
2843,1,1622,0.0,0,0.0,0.0,0,0.07090867475394827,0.040283817807278556,0.0,0
1140,1,1622,0.0,0,0.0,0.0,0,0.07960631723506523,0.040283817807278556,0.0,0
1146,1,1623,0.0,0,0.0,0.0,0,0.040283817807278556,0.023300526436255437,0.0,0
986,1,1627,0.0,0,0.0,0.0,0,0.03341725795376516,0.020798046845197222,0.0,0
1141,1,1638,0.0,0,0.0,0.0,0,0.15768673228046082,0.040283817807278556,0.0,0
1151,1,1630,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
1149,1,1626,0.0,0,0.0,0.0,0,0.040283817807278556,0.040283817807278556,0.0,0
1145,1,1616,0.20788975877827762,0,0.0,0.20788975877827762,0,0.08644235904478523,0.040283817807278556,0.0,0
