Total Bwd packets,Bwd Packet Length Min,Fwd Header Length,Bwd Header Length,Bwd Packets/s,SYN Flag Count,PSH Flag Count,ACK Flag Count,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Label
0.004686310116571938,0.0,0.005522561788970164,0.004154635534597636,4.053385939184315e-05,0.0,0.007253158633598503,0.005217985857458911,0.03691850672220011,0.0396429388876173,0.0,0
0.0010251303380001114,0.0,0.001062031113263493,0.000908826523193233,1.0184675267786184e-05,0.0,0.001169864295741694,0.0010795832808535677,0.031053808225890427,0.018371862363622492,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.388233149627224e-06,0.0,0.0,0.00044982636702231983,0.02826692800049,0.016998550392919812,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.387837410428957e-06,0.0,0.0,0.00044982636702231983,0.03691850672220011,0.02989242389562829,0.0,0
0.007322359557143653,0.0,0.008283842683455245,0.006491618022808807,6.32420423369384e-05,0.0,0.007721104351895181,0.008006909332997296,0.03691850672220011,0.040283817807278556,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.384742690619182e-06,0.0,0.0,0.00044982636702231983,0.01457752733286375,0.03268482490272374,0.0,0
0.0005857887645714922,0.0,0.0002124062226526986,0.0005193294418247045,8.80067807511667e-06,0.0,0.0002339728591483388,0.00044982636702231983,0.02826692800049,0.016998550392919812,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,6.628634025933459e-06,0.0,0.0002339728591483388,0.00044982636702231983,0.03691850672220011,0.02989242389562829,0.0,0
0.0005857887645714922,0.0,0.0002124062226526986,0.0005193294418247045,8.832149652201697e-06,0.0,0.0002339728591483388,0.00044982636702231983,0.01457752733286375,0.03268482490272374,0.0,0
0.04554507644543352,0.0,0.06435908546376767,0.04037786410187078,0.00034171736861866707,0.0,0.05662143191389799,0.05523867787034088,0.3202309129329618,0.1270008392462043,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.031149774554063e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.03691850672220011,0.029266803997863737,0.0,0
0.0007322359557143653,0.0,0.00042481244530539715,0.0006491618022808807,6.29222231998018e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.03691850672220011,0.019043259327077136,0.0,0
0.0007322359557143653,0.0,0.0006372186679580958,0.0006491618022808807,6.28898570360924e-06,0.0,0.0002339728591483388,0.0007197221872357119,0.03385600098000184,0.018371862363622492,0.0,0
0.0013180247202858575,0.0,0.0016992497812215888,0.0011684912441055854,1.304112669277759e-05,0.0,0.0014038371548900329,0.0015294096478758877,0.03691850672220011,0.04531929503318837,0.0,0
0.0007322359557143653,0.0,0.00042481244530539715,0.0006491618022808807,6.282882678504449e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.03691850672220011,0.040283817807278556,0.0,0
0.0014644719114287306,0.0,0.0019116560038742873,0.0012983236045617614,1.7344907329924974e-05,0.0,0.0016378100140383716,0.0017093401946848157,0.22045447585214223,0.08218509193560693,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.387840356378323e-06,0.0,0.0,0.00044982636702231983,0.03691850672220011,0.0396429388876173,0.0,0
0.00043934157342861914,0.0,0.0,0.00038949708136852844,2.6993975615409238e-05,0.0,0.0002339728591483388,0.0002698958202133919,0.03691850672220011,0.0396429388876173,0.0,0
0.04583797082771927,0.0,0.06520871035437847,0.04063752882278313,0.0003634136650914724,0.0,0.05732335049134301,0.05577846951076767,0.3202309129329618,0.1270008392462043,0.0,0
0.002636049440571715,0.0,0.0036109057850958765,0.0023369824882111707,2.2396218690953534e-05,0.0,0.003275620028076743,0.0031487845691562395,0.03691850672220011,0.04531929503318837,0.0,0
0.0014644719114287306,0.0,0.0019116560038742873,0.0012983236045617614,1.7380498326207843e-05,0.0,0.0016378100140383716,0.0017093401946848157,0.22045447585214223,0.08218509193560693,0.0,0
0.04583797082771927,0.0,0.06414667924111497,0.04063752882278313,0.00034956757737389187,0.0,0.05708937763219467,0.05532864314374535,0.3202309129329618,0.1270008392462043,0.0,0
0.0014644719114287306,0.0,0.0019116560038742873,0.0012983236045617614,1.7340398063427594e-05,0.0,0.0016378100140383716,0.0017093401946848157,0.22045447585214223,0.08218509193560693,0.0,0
0.002782496631714588,0.0,0.003950755741340194,0.0025447142649410526,2.7414983203378206e-05,1.0,0.003275620028076743,0.0032387498425607035,0.22005635010565644,0.0187533379110399,0.0,0
0.003954074160857572,0.0,0.005522561788970164,0.003505473732316756,2.9981839949752777e-05,0.0,0.004679457182966776,0.004768159490436591,0.03691850672220011,0.04531929503318837,0.0,0
0.044812840489719154,0.0,0.062447429459893386,0.0397287022995899,0.0003361301831759273,0.0,0.0554515676181563,0.05397916404267839,0.3202309129329618,0.1270008392462043,0.0,0
0.0008786831468572383,0.0,0.0008496248906107943,0.0007789941627370569,7.545049153128754e-06,0.0,0.0004679457182966776,0.0008996527340446399,0.031053808225890427,0.0187533379110399,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.387831518530223e-06,0.0,0.0,0.00044982636702231983,0.22045447585214223,0.08218509193560693,0.0,0
0.0017573662937144766,0.0,0.0023364684491796847,0.0015579883254741138,2.1104889281564616e-05,0.0,0.0018717828731867104,0.0020692012883026713,0.03691850672220011,0.04531929503318837,0.0,0
0.044373498916290534,0.0,0.062235023237240686,0.039339205218221374,0.00034866107340234947,0.0,0.055217594759007955,0.05361930294906053,0.3202309129329618,0.1270008392462043,0.0,0
0.0013180247202858575,0.0,0.0016992497812215888,0.0011684912441055854,1.3019995397969867e-05,0.0,0.0014038371548900329,0.0015294096478758877,0.22045447585214223,0.08218509193560693,0.0,0
0.0014644719114287306,0.0,0.0019116560038742873,0.0012983236045617614,1.7587411989897377e-05,0.0,0.0014038371548900329,0.0017093401946848157,0.03691850672220011,0.04531929503318837,0.0,0
0.0029289438228574612,0.0,0.004163161963992893,0.0026745466253972287,2.8891940810298744e-05,1.0,0.003275620028076743,0.0034186803893696315,0.22005635010565644,0.024322880903334097,0.0,0
0.04495928768086203,0.0,0.0609605859013245,0.039858534660046074,0.0003513961713530931,0.0,0.0554515676181563,0.053439372402251606,0.3202309129329618,0.1270008392462043,0.0,0
0.0008786831468572383,0.0,0.0008496248906107943,0.0007789941627370569,7.539072312855172e-06,0.0,0.0004679457182966776,0.0008996527340446399,0.02826692800049,0.024322880903334097,0.0,0
0.0016109191025716037,0.0,0.0021240622265269863,0.0014281559650179377,1.9310782549616876e-05,0.0,0.0016378100140383716,0.0018892707414937438,0.03691850672220011,0.04531929503318837,0.0,0
0.0013180247202858575,0.0,0.0016992497812215888,0.0011684912441055854,1.3051694795139256e-05,0.0,0.0014038371548900329,0.0015294096478758877,0.22045447585214223,0.08218509193560693,0.0,0
0.002782496631714588,0.0,0.003950755741340194,0.0025447142649410526,2.7395675451228503e-05,1.0,0.003509592887225082,0.0032387498425607035,0.22005635010565644,0.0187533379110399,0.0,0
0.04466639329857628,0.0,0.06265983568254609,0.039598869939133724,0.00033985907946984897,0.0,0.055217594759007955,0.05397916404267839,0.3202309129329618,0.1270008392462043,0.0,0
0.002782496631714588,0.0,0.003823312007748575,0.002466814848667347,2.0907212151122975e-05,0.0,0.0030416471689284044,0.0033287151159651675,0.03691850672220011,0.04531929503318837,0.0,0
0.0038076269697146993,0.0,0.005437599299909084,0.0034535407881342854,3.748613336636718e-05,1.0,0.004211511464670099,0.004498263670223199,0.22005635010565644,0.03389028763256275,0.0,0
0.004832757307714811,0.0,0.00607481796786718,0.004362367311327518,4.674341788160067e-05,1.0,0.006551240056153486,0.005397916404267839,0.22005635010565644,0.02136263065537499,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.387829554563978e-06,0.0,0.0,0.00044982636702231983,0.22045447585214223,0.08218509193560693,0.0,0
0.00043934157342861914,0.0,0.0006372186679580958,0.00038949708136852844,2.6807777867666712e-05,0.0,0.0004679457182966776,0.0005397916404267838,0.22045447585214223,0.08218509193560693,0.0,0
0.04744888993029087,0.0,0.06584592902233656,0.04206568478780107,0.00035785004724366666,0.0,0.059195133364529716,0.057037983338430166,0.3202309129329618,0.1270008392462043,0.0,0
0.0019038134848573497,0.0,0.002761280894485082,0.0016878206859302898,1.5478113225285084e-05,0.0,0.0025737014506317267,0.0023390971085160634,0.031053808225890427,0.024322880903334097,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.035020261030416e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.03664288120540226,0.03389028763256275,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.022041881095184e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.03691850672220011,0.02136263065537499,0.0,0
0.002782496631714588,0.0,0.003525943296034797,0.0025447142649410526,2.497583728998488e-05,1.0,0.003275620028076743,0.0030588192957517754,0.22005635010565644,0.021332112611581598,0.0,0
0.0038076269697146993,0.0,0.005097749343664766,0.0033756413718605796,3.292388102367959e-05,0.0,0.004445484323818437,0.004498263670223199,0.03691850672220011,0.04531929503318837,0.0,0
0.045691523636576394,0.0,0.06478389790907307,0.04050769646232696,0.00035351002750137576,0.0,0.05732335049134301,0.05550857369055428,0.3202309129329618,0.1270008392462043,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.384726978889226e-06,0.0,0.0,0.00044982636702231983,0.03691850672220011,0.024322880903334097,0.0,0
0.0024896022494288418,0.0,0.0033135370733820982,0.0022850495440287,2.4356596769127077e-05,1.0,0.0025737014506317267,0.0027889234755383834,0.22005635010565644,0.021545738918135347,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,6.632457868211505e-06,0.0,0.0002339728591483388,0.00044982636702231983,0.03691850672220011,0.024322880903334097,0.0,0
0.0007322359557143653,0.0,0.00042481244530539715,0.0006491618022808807,6.287024192322543e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.030027868802254006,0.021332112611581598,0.0,0
0.002636049440571715,0.0,0.003525943296034797,0.0024148819044848766,2.590085164338173e-05,1.0,0.0028076743097800658,0.0029688540223473114,0.22005635010565644,0.021545738918135347,0.0,0
0.048327573077148106,0.0,0.06818239747151625,0.04284467895053813,0.0003726349736730391,0.0,0.06083294337856809,0.058567392986306054,0.3202309129329618,0.1270008392462043,0.0,0
0.002636049440571715,0.0,0.0036109057850958765,0.0023369824882111707,2.641857474906121e-05,0.0,0.0030416471689284044,0.0031487845691562395,0.03691850672220011,0.04531929503318837,0.0,0
0.0011715775291429845,0.0,0.0012744373359161916,0.001038658883649409,1.1631518398296647e-05,0.0,0.001169864295741694,0.0012595138276624957,0.027240988576853583,0.027115281910429542,0.0,0
0.0007322359557143653,0.0,0.00042481244530539715,0.0006491618022808807,6.2841548376393255e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.027240988576853583,0.021545738918135347,0.0,0
0.04583797082771927,0.0,0.06478389790907307,0.04063752882278313,0.0003450115213447057,0.0,0.05708937763219467,0.05559853896395874,0.3202309129329618,0.1270008392462043,0.0,0
0.002782496631714588,0.0,0.003823312007748575,0.002466814848667347,2.65273195600193e-05,0.0,0.003275620028076743,0.0033287151159651675,0.03691850672220011,0.04531929503318837,0.0,0
0.0011715775291429845,0.0,0.0014868435585688902,0.001038658883649409,1.1612170384838932e-05,0.0,0.001169864295741694,0.0013494791010669597,0.030027868802254006,0.03268482490272374,0.0,0
0.04715599554800513,0.0,0.06754517880355815,0.041806020066888716,0.0003624029609268617,0.0,0.05966307908282639,0.05757777497885695,0.3202309129329618,0.1270008392462043,0.0,0
0.0017573662937144766,0.0,0.0023364684491796847,0.0015579883254741138,1.739279864679716e-05,0.0,0.0018717828731867104,0.0020692012883026713,0.03691850672220011,0.04531929503318837,0.0,0
0.0011715775291429845,0.0,0.0012744373359161916,0.001038658883649409,1.1621951918719676e-05,0.0,0.001169864295741694,0.0012595138276624957,0.03283006155636542,0.03825436789501793,0.0,0
0.04700954835686225,0.0,0.06754517880355815,0.04167618770643254,0.00035642684732079064,0.0,0.05896116050538138,0.05748780970545249,0.3202309129329618,0.1270008392462043,0.0,0
0.0016109191025716037,0.0,0.0021240622265269863,0.0014281559650179377,1.5887886926335498e-05,0.0,0.0016378100140383716,0.0018892707414937438,0.03691850672220011,0.04531929503318837,0.0,0
0.0011715775291429845,0.0,0.0014868435585688902,0.001038658883649409,1.1638884253696652e-05,0.0,0.001169864295741694,0.0013494791010669597,0.035616941781765846,0.040283817807278556,0.0,0
0.047595337121433746,0.0,0.06860720991682165,0.04219551714825725,0.0003623933453481286,0.0,0.059897051941974734,0.058297497166092664,0.3202309129329618,0.1270008392462043,0.0,0
0.002636049440571715,0.0,0.003738349518687496,0.0024148819044848766,2.5979076418900254e-05,1.0,0.0030416471689284044,0.0030588192957517754,0.22005635010565644,0.0187533379110399,0.0,0
0.0011715775291429845,0.0,0.0014868435585688902,0.001038658883649409,1.1645384981965955e-05,0.0,0.001169864295741694,0.0013494791010669597,0.03691850672220011,0.040283817807278556,0.0,0
0.002782496631714588,0.0,0.003823312007748575,0.002466814848667347,2.1016053196427047e-05,0.0,0.0030416471689284044,0.0033287151159651675,0.03691850672220011,0.04531929503318837,0.0,0
0.04744888993029087,0.0,0.06839480369416895,0.04206568478780107,0.00036011206500543457,0.0,0.05966307908282639,0.05811756661928373,0.3202309129329618,0.1270008392462043,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.03271898358342e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.030027868802254006,0.0187533379110399,0.0,0
0.002782496631714588,0.0,0.003950755741340194,0.0025447142649410526,2.7431290015106306e-05,1.0,0.003275620028076743,0.0032387498425607035,0.22005635010565644,0.016998550392919812,0.0,0
0.0014644719114287306,0.0,0.0019116560038742873,0.0012983236045617614,1.7580322071754724e-05,0.0,0.0014038371548900329,0.0017093401946848157,0.03691850672220011,0.04531929503318837,0.0,0
0.0011715775291429845,0.0,0.0014868435585688902,0.001038658883649409,1.1578487381762597e-05,0.0,0.001169864295741694,0.0013494791010669597,0.03691850672220011,0.040283817807278556,0.0,0
0.0029289438228574612,0.0,0.004163161963992893,0.0026745466253972287,2.8859617853846725e-05,1.0,0.003275620028076743,0.0034186803893696315,0.22005635010565644,0.024322880903334097,0.0,0
0.04657020678343363,0.0,0.06563352279968386,0.041286690625064015,0.00035218867101207465,0.0,0.058493214787084705,0.05640822642459892,0.3202309129329618,0.1270008392462043,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.025604515862711e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.031053808225890427,0.016998550392919812,0.0,0
0.0016109191025716037,0.0,0.0021240622265269863,0.0014281559650179377,1.9301339799913312e-05,0.0,0.0016378100140383716,0.0018892707414937438,0.03691850672220011,0.04531929503318837,0.0,0
0.0010251303380001114,0.0,0.001062031113263493,0.000908826523193233,1.0209714855420466e-05,0.0,0.0009358914365933552,0.0010795832808535677,0.03691850672220011,0.040283817807278556,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.0261293858415546e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.031053808225890427,0.024322880903334097,0.0,0
0.04613086521000501,0.0,0.06605833524498926,0.04089719354369549,0.00034747125551624013,0.0,0.057557323350491345,0.056318261151194454,0.3202309129329618,0.1270008392462043,0.0,0
0.0010251303380001114,0.0,0.001062031113263493,0.000908826523193233,1.0201826584999421e-05,0.0,0.0009358914365933552,0.0010795832808535677,0.03691850672220011,0.040283817807278556,0.0,0
0.0019038134848573497,0.0,0.002548874671832383,0.0016878206859302898,1.4285699957783644e-05,0.0,0.0018717828731867104,0.0022491318351115994,0.03691850672220011,0.04531929503318837,0.0,0
0.04657020678343363,0.0,0.06690796013560006,0.041286690625064015,0.00035075214754219593,0.0,0.059195133364529716,0.0569480180650257,0.12393960738676386,0.1270008392462043,0.0,0
0.002196707867143096,0.0,0.0033135370733820982,0.002025384823116348,2.176501172376798e-05,1.0,0.0025737014506317267,0.0026089929287294554,0.22005635010565644,0.024322880903334097,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.388207618066045e-06,0.0,0.0,0.00044982636702231983,0.03691850672220011,0.040283817807278556,0.0,0
0.04671665397457651,0.0,0.06754517880355815,0.04141652298552019,0.0003505030223520133,0.0,0.05872718764623304,0.057307879158643556,0.3202309129329618,0.1270008392462043,0.0,0
0.0016109191025716037,0.0,0.0021240622265269863,0.0014281559650179377,1.2088182775417675e-05,0.0,0.0014038371548900329,0.0018892707414937438,0.03691850672220011,0.04531929503318837,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.02603609744494e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.013551587909227333,0.024322880903334097,0.0,0
0.0005857887645714922,0.0,0.0002124062226526986,0.0005193294418247045,8.81344974760467e-06,0.0,0.0002339728591483388,0.00044982636702231983,0.03691850672220011,0.040283817807278556,0.0,0
0.04905980903286247,0.0,0.06966924103008514,0.04349384075281901,0.00036975777883657327,0.0,0.061300889096864764,0.05964697626715962,0.3202309129329618,0.1270008392462043,0.0,0
0.004246968543143319,0.0,0.0056500055225617825,0.003843037869502814,4.3705389921440055e-05,1.0,0.00584932147870847,0.004858124763841055,0.22005635010565644,0.02708476386663615,0.0,0
0.02401733934743118,0.0,0.03483462051504257,0.021292507114812887,0.0003580422959714085,0.0,0.030182498830135705,0.029508609676664188,0.3202309129329618,0.1270008392462043,0.0,0
0.003075391014000334,0.0,0.004248124453053972,0.002726479569579699,2.3089907280241684e-05,0.0,0.003275620028076743,0.003688576209583023,0.03691850672220011,0.04531929503318837,0.0,0
0.0011715775291429845,0.0,0.0016992497812215888,0.001038658883649409,7.043391782320861e-05,0.0,0.0014038371548900329,0.0014394443744714237,0.03691850672220011,0.04531929503318837,0.0,0
0.003954074160857572,0.0,0.005437599299909084,0.0035833731485904615,3.752933669581374e-05,1.0,0.004679457182966776,0.004588228943627663,0.22005635010565644,0.02989242389562829,0.0,0
0.007322359557143653,0.0,0.00926091130765766,0.006569517439082513,5.693941148685392e-05,1.0,0.006785212915301825,0.008276805153210687,0.22005635010565644,0.027115281910429542,0.0,0
0.0016109191025716037,0.0,0.0019116560038742873,0.0014281559650179377,1.3572790030860549e-05,0.0,0.0018717828731867104,0.0017993054680892795,0.03664288120540226,0.032654306858930345,0.0,0
0.0013180247202858575,0.0,0.0022515059601186053,0.001246390660379291,0.00010517502735343246,1.0,0.001169864295741694,0.0016193749212803517,0.22005635010565644,0.015976195925841152,0.0,0
0.04466639329857628,0.0,0.05896396740838913,0.03967676935540743,0.0003446719908603562,1.0,0.05404773046326626,0.05226982384799357,0.22005635010565644,0.040283817807278556,0.0,0
0.0033682853962860803,0.0,0.0046729368983593695,0.0029861442904920515,2.5298890097543056e-05,0.0,0.003743565746373421,0.0040484373032008796,0.031053808225890427,0.040283817807278556,0.0,0
0.003514732587428953,0.0,0.005012786854603687,0.0031938760672219333,3.439402170376546e-05,1.0,0.003743565746373421,0.0041384025766053436,0.22005635010565644,0.03389028763256275,0.0,0
0.003954074160857572,0.0,0.005012786854603687,0.0035833731485904615,3.8077189007650136e-05,1.0,0.005147402901263453,0.004408298396818735,0.22005635010565644,0.020279240100709545,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.387831027538662e-06,0.0,0.0,0.00044982636702231983,0.03691850672220011,0.027115281910429542,0.0,0
0.030607462948860468,0.0,0.03921018870168816,0.02721286275161452,0.00023587465558902365,1.0,0.03907346747777258,0.035266387174549885,0.22005635010565644,0.040283817807278556,0.0,0
0.00043934157342861914,0.0,0.00042481244530539715,0.00038949708136852844,4.387879144711652e-06,0.0,0.0,0.00044982636702231983,0.03691850672220011,0.032654306858930345,0.0,0
0.044373498916290534,0.0,0.05841171122949211,0.039339205218221374,0.00035912646818529357,0.0,0.05334581188582125,0.05199992802778018,0.03691850672220011,0.040283817807278556,0.0,0
0.00043934157342861914,0.0,0.0006372186679580958,0.00038949708136852844,2.690297327550398e-05,0.0,0.0004679457182966776,0.0005397916404267838,0.03691850672220011,0.032654306858930345,0.0,0
0.0038076269697146993,0.0,0.005225193077256386,0.0034535407881342854,2.9011194804631164e-05,1.0,0.004913430042115115,0.004408298396818735,0.22005635010565644,0.02989242389562829,0.0,0
0.0007322359557143653,0.0,0.00042481244530539715,0.0006491618022808807,6.2982624981651465e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.031053808225890427,0.03389028763256275,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.027021026516558e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.03691850672220011,0.020279240100709545,0.0,0
0.002782496631714588,0.0,0.004248124453053972,0.002466814848667347,2.0878182766062988e-05,0.0,0.003509592887225082,0.0035086456627740955,0.03691850672220011,0.040283817807278556,0.0,0
0.03295061800714644,0.0,0.043968088089108605,0.029212281102639633,0.00024728063308578475,0.0,0.04398689751988769,0.03886499811072844,0.03691850672220011,0.040283817807278556,0.0,0
0.04085876632886158,0.0,0.05352636810848004,0.03622322856727315,0.0003278348611110485,0.0,0.04936827328029949,0.04777156017777037,0.03691850672220011,0.040283817807278556,0.0,0
0.0013180247202858575,0.0,0.0016992497812215888,0.0011684912441055854,1.1686183434746122e-05,0.0,0.001169864295741694,0.0015294096478758877,0.03691850672220011,0.03268482490272374,0.0,0
0.002196707867143096,0.0,0.0031860933397904793,0.0019474854068426421,1.6483018779558916e-05,0.0,0.003275620028076743,0.0026989582021339194,0.026490674670015008,0.040283817807278556,0.0,0
0.0024896022494288418,0.0,0.0033984995624431777,0.0022071501277549947,2.2863925468284277e-05,0.0,0.0028076743097800658,0.0029688540223473114,0.03691850672220011,0.040283817807278556,0.0,0
0.031486146095717704,0.0,0.04099440097197083,0.02791395749807787,0.00023624884614965617,0.0,0.041881141787552645,0.03670583154902131,0.03691850672220011,0.040283817807278556,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.041841606789133e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.03691850672220011,0.03268482490272374,0.0,0
0.040565871946575835,0.0,0.05352636810848004,0.03596356384636079,0.0003175155225697755,0.0,0.04890032756200281,0.047591629630961446,0.03691850672220011,0.040283817807278556,0.0,0
0.0020502606760002227,0.0,0.0029736871171377804,0.001817653046386466,1.537834472204749e-05,0.0,0.0030416471689284044,0.0025190276553249914,0.03691850672220011,0.040283817807278556,0.0,0
0.003514732587428953,0.0,0.004885343121012068,0.0031159766509482275,3.116825624632663e-05,0.0,0.004211511464670099,0.004228367850009807,0.03691850672220011,0.040283817807278556,0.0,0
0.03177904047800345,0.0,0.03908274496809654,0.028173622218990224,0.00024470893712658375,0.0,0.04071127749181095,0.03607607463519006,0.03691850672220011,0.040283817807278556,0.0,0
0.04071231913771871,0.0,0.05395118055378544,0.036093396206816966,0.00031156165677332227,0.0,0.04913430042115115,0.04786152545117484,0.03691850672220011,0.040283817807278556,0.0,0
0.0020502606760002227,0.0,0.0029736871171377804,0.001817653046386466,1.5432324334277636e-05,0.0,0.0030416471689284044,0.0025190276553249914,0.03691850672220011,0.040283817807278556,0.0,0
0.002636049440571715,0.0,0.003738349518687496,0.0024148819044848766,2.5720716659435983e-05,1.0,0.0028076743097800658,0.0030588192957517754,0.22005635010565644,0.021545738918135347,0.0,0
0.0024896022494288418,0.0,0.0033135370733820982,0.0022850495440287,2.4364978977058615e-05,1.0,0.0030416471689284044,0.0027889234755383834,0.22005635010565644,0.0187533379110399,0.0,0
0.030900357331146214,0.0,0.03887033874544384,0.027394628056253166,0.0002483882786242241,0.0,0.0397753860552176,0.03544631772135881,0.03691850672220011,0.040283817807278556,0.0,0
0.0038076269697146993,0.0,0.005310155566317465,0.0033756413718605796,2.894377577138989e-05,0.0,0.004445484323818437,0.004588228943627663,0.03691850672220011,0.040283817807278556,0.0,0
0.040565871946575835,0.0,0.05352636810848004,0.03596356384636079,0.0003055308035000845,0.0,0.04866635470285447,0.047591629630961446,0.03691850672220011,0.040283817807278556,0.0,0
0.002636049440571715,0.0,0.003738349518687496,0.0024148819044848766,2.5874732856296095e-05,1.0,0.0030416471689284044,0.0030588192957517754,0.22005635010565644,0.0187533379110399,0.0,0
0.0019038134848573497,0.0,0.002761280894485082,0.0016878206859302898,1.430245848174798e-05,0.0,0.0030416471689284044,0.0023390971085160634,0.03691850672220011,0.040283817807278556,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.033619953098086e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.02826692800049,0.021545738918135347,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.035356590249787e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.02624567421063915,0.0187533379110399,0.0,0
0.03075391014000334,0.0,0.03844552630013844,0.02726479569579699,0.00024445058915091697,0.0,0.03930744033692092,0.035176421901145415,0.03691850672220011,0.040283817807278556,0.0,0
0.0024896022494288418,0.0,0.0033984995624431777,0.0022071501277549947,2.9913592122756324e-05,0.0,0.0028076743097800658,0.0029688540223473114,0.03691850672220011,0.04151979858091096,0.0,0
0.03954074160857573,0.0,0.05267674321786925,0.03505473732316756,0.00031019146822731784,0.0,0.04773046326626112,0.046602011623512345,0.03691850672220011,0.040283817807278556,0.0,0
0.0005857887645714922,0.0,0.0006372186679580958,0.0005193294418247045,5.029985142571074e-06,0.0,0.0002339728591483388,0.0006297569138312478,0.02826692800049,0.0187533379110399,0.0,0
