Inbound,Source Port,URG Flag Count,RST Flag Count,Packet Length Std,Bwd Packet Length Std,Bwd Packet Length Max,Fwd Packet Length Std,Packet Length Variance,Avg Bwd Segment Size,Bwd Packet Length Mean,Max Packet Length,Bwd IAT Total,Bwd IAT Max,Flow Duration,Flow IAT Max,Fwd IAT Total,Idle Mean,Idle Min,Fwd IAT Max,Idle Max,Bwd IAT Std,Bwd IAT Mean,Fwd IAT Std,Flow IAT Std,Bwd Packets/s,Total Length of Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_backward,Subflow Fwd Packets
0.0,443.0,1.0,1.0,24.24413,26.558113,46.0,26.558113,587.7778,23.0,23.0,46.0,81.0,71.0,0.193504,40251.0,62195.0,0.0,0.0,62192.0,0.0,38.15757,27.0,35905.703,16048.91,64.31385,4177.0,92.0,254.0,4.0
0.0,443.0,0.0,0.0,680.24854,689.0389,2636.0,691.8163,462738.1,388.13794,388.13794,2920.0,60937880.0,10109449.0,0.003365,10008465.0,61038856.0,9970128.0,9812062.0,10108836.0,10008465.0,4206915.0,2176352.8,4245861.0,3104424.8,0.4751072,205.0,9626.0,144.0,28.0
0.0,62993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1e-05,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,-1.0,2.0
0.0,63038.0,0.0,0.0,393.50302,527.839,1430.0,143.97733,154844.64,286.08334,286.08334,1430.0,117933050.0,58879096.0,4.188582,58825660.0,117995140.0,58821360.0,58817056.0,58906010.0,58825660.0,16958954.0,5127524.0,16954534.0,11999719.0,0.20339821,17245.0,1894.0,246.0,24.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.3145,0.0,0.0,3.997644,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.0,2932.629,-1.0,2.0
0.0,54854.0,1.0,1.0,19.97999,0.0,0.0,21.68525,399.2,0.0,0.0,46.0,0.0,0.0,21.542163,1624.0,1629.0,0.0,0.0,1624.0,0.0,0.0,0.0,936.1736,936.1736,0.0,7028.0,123.0,-1.0,4.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,21.561332,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4603.0,2944.0,-1.0,2.0
0.0,56185.0,1.0,1.0,15.5,0.0,31.0,21.920311,240.25,31.0,31.0,31.0,0.0,0.0,0.0,278.0,281.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,194.45436,3558.7188,84.0,31.0,64240.0,2.0
0.0,53.0,0.0,0.0,329.84836,447.02728,1448.0,168.55077,108799.94,172.83333,172.83333,1448.0,112553770.0,10240210.0,0.0,10178681.0,116019500.0,10158778.0,10000666.0,10240026.0,10178681.0,4811328.5,3215822.0,4594535.0,3595861.0,0.31029266,116.0,2554.0,114.0,41.0
0.0,62592.0,1.0,1.0,19.97999,0.0,0.0,21.68525,399.2,0.0,0.0,46.0,0.0,0.0,0.0,1372.0,1374.0,0.0,0.0,1372.0,0.0,0.0,0.0,791.54724,791.54724,0.0,84.0,123.0,-1.0,4.0
0.0,65413.0,1.0,1.0,13.856406,0.0,0.0,16.970562,192.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,24.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.7853,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2929.5706,-1.0,2.0
1.0,58912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,19.779517,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,292228.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,19.049379,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22083.0,2944.0,-1.0,2.0
0.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,12.0,-1.0,2.0
1.0,62997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
1.0,60506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2944.0,-1.0,2.0
0.0,61457.0,0.0,0.0,571.68445,718.5124,2429.0,134.20291,326823.12,678.37036,678.37036,2429.0,59703136.0,58431310.0,0.0,58213376.0,62632620.0,58213376.0,58213376.0,58213376.0,58213376.0,11450066.0,2296274.5,10277001.0,7577276.5,0.4310853,95.0,2314.0,252.0,33.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
0.0,62999.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,62090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.105654,54.0,6.0,37960.0,1.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,2944.0,-1.0,2.0
1.0,63039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.646094,46.4771,46.4771,0.0,0.0,46.4771,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,2944.0,-1.0,2.0
0.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52068,319071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1340988,276.0,0.0,31192.0,1.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.476362,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5637.0,2944.0,-1.0,2.0
1.0,56620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
1.0,50347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,12.0,-1.0,2.0
1.0,63040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.631486,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.492385,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5697.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,2944.0,-1.0,2.0
0.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,-1.0,2.0
1.0,63003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.7096,0.0,0.0,0.0,48.28631,48.28631,0.0,0.0,48.28631,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2939.4192,-1.0,2.0
0.0,63041.0,0.0,0.0,744.54095,863.2603,2860.0,413.08035,554341.2,723.1269,723.1269,2860.0,118990520.0,58670896.0,113.065809,58630040.0,119052800.0,58309244.0,57988452.0,58711540.0,58630040.0,5040933.0,445657.38,5537401.0,3725009.0,2.251102,115678.0,41834.0,464.0,222.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,112.880486,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49457.0,2896.0,-1.0,2.0
0.0,55489.0,0.0,0.0,393.3108,231.48772,791.0,507.7006,154693.39,87.90909,87.90909,1741.0,60195990.0,10064073.0,1.535091,10003319.0,60256052.0,9958718.0,9754142.0,10063155.0,10003319.0,4631158.5,2866475.8,4556864.0,3452730.5,0.36510855,12038.0,4628.0,123.0,23.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.1234,0.0,0.0,1.529798,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,286850.0,2850.2468,-1.0,2.0
1.0,62784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.7716,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2943.5432,-1.0,2.0
1.0,63027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.00216,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
1.0,51444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2944.0,-1.0,2.0
1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2944.0,-1.0,2.0
0.0,57493.0,1.0,1.0,14.433757,0.0,0.0,17.67767,208.33333,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,37.0,-1.0,2.0
1.0,51609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2944.0,-1.0,2.0
0.0,5353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,267.0,268.0,0.0,0.0,267.0,0.0,0.0,0.0,188.09041,188.09041,0.0,87.0,18.0,-1.0,3.0
0.0,53.0,0.0,0.0,432.50195,583.90704,1430.0,164.05379,187057.94,389.0,389.0,1430.0,187396.0,80353.0,0.0,114015.0,342635.0,0.0,0.0,195216.0,0.0,24452.682,12493.066,48716.707,25761.893,46.696922,132.0,1698.0,246.0,18.0
1.0,58490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2896.0,-1.0,2.0
1.0,62998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2896.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,47.992958,47.992958,0.0,0.0,47.992958,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2896.0,-1.0,2.0
0.0,63026.0,0.0,0.0,908.5689,961.12726,2860.0,203.48956,825497.44,1213.4634,1213.4634,2860.0,117324620.0,58774132.0,0.0,58742440.0,117365730.0,58276660.0,57810880.0,58813440.0,58742440.0,9103814.0,1448452.1,9334682.0,6514952.0,0.69867074,54.0,4290.0,255.0,78.0
0.0,443.0,0.0,0.0,402.76968,440.31583,2315.0,367.3481,162223.42,170.76923,170.76923,2315.0,412198.0,84296.0,0.0,81052.0,372051.0,0.0,0.0,62180.0,0.0,22090.264,10847.315,20836.271,15417.324,86.07295,60.0,7804.0,271.0,36.0
