Inbound,Source Port,URG Flag Count,RST Flag Count,Packet Length Std,Bwd Packet Length Std,Bwd Packet Length Max,Fwd Packet Length Std,Packet Length Variance,Avg Bwd Segment Size,Bwd Packet Length Mean,Max Packet Length,Bwd IAT Total,Bwd IAT Max,Flow Duration,Flow IAT Max,Fwd IAT Total,Idle Mean,Idle Min,Fwd IAT Max,Idle Max,Bwd IAT Std,Bwd IAT Mean,Fwd IAT Std,Flow IAT Std,Bwd Packets/s,Total Length of Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_backward,Subflow Fwd Packets
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,150.030362,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2896.0,-1.0,2.0
1.0,62781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.8668,0.0,0.0,160.183627,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,2931.7336,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,160.135529,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2944.0,-1.0,2.0
0.0,63001.0,1.0,0.0,117.69959,131.79643,284.0,0.0,13853.194,142.4,142.4,284.0,16834.0,16583.0,0.0,16583.0,10042.0,0.0,0.0,10040.0,0.0,8250.485,4208.5,7097.938,6722.983,186.88095,54.0,18.0,242.0,3.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2944.0,-1.0,2.0
1.0,62996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
0.0,62720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.593086,94.0,96.0,0.0,0.0,94.0,0.0,0.0,0.0,65.053825,65.053825,0.0,495.0,0.0,-1.0,3.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,110.527855,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.9366,0.0,0.0,149.999042,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,2931.8733,-1.0,2.0
1.0,62717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,149.998769,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,2944.0,-1.0,2.0
0.0,62897.0,0.0,0.0,876.58386,793.81396,2896.0,158.40654,768399.3,1410.8387,1410.8387,2896.0,9657439.0,5000043.0,124.144542,4999968.0,9773041.0,0.0,0.0,4999972.0,0.0,773461.4,158318.67,745690.2,534758.4,6.343982,755.0,4572.0,68.0,65.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,124.093373,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,2944.0,-1.0,2.0
1.0,62985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,120.021585,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,2944.0,-1.0,2.0
0.0,443.0,1.0,1.0,17.907167,0.0,0.0,18.78031,320.66666,0.0,0.0,46.0,0.0,0.0,120.012478,188.0,195.0,0.0,0.0,188.0,0.0,0.0,0.0,92.83812,92.83812,0.0,180.0,154.0,-1.0,5.0
0.0,54417.0,0.0,0.0,371.6293,521.08826,2408.0,129.25333,138108.34,262.48486,262.48486,2408.0,117599790.0,59002856.0,0.0,58920610.0,117641580.0,58523850.0,58127084.0,58920610.0,58920610.0,14405093.0,3674993.5,13083719.0,9683886.0,0.28051305,90.0,2528.0,248.0,40.0
1.0,60460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2944.0,-1.0,2.0
0.0,56305.0,0.0,0.0,799.4348,932.4864,2860.0,214.10954,639096.0,872.5,872.5,2860.0,117849440.0,58531900.0,0.0,58490892.0,117890640.0,58132544.0,57774200.0,58572044.0,58490892.0,10985443.0,2142717.0,11862912.0,8059007.5,0.4750165,71.0,3840.0,254.0,48.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.2456,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2934.4912,-1.0,2.0
1.0,63035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,2.695941,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10490.0,2944.0,-1.0,2.0
1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,2.514077,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14917.0,2944.0,-1.0,2.0
1.0,62994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.6284,0.0,0.0,0.002708,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2789.2568,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
0.0,51033.0,0.0,0.0,899.8984,1147.892,2920.0,175.28528,809817.1,981.3333,981.3333,2920.0,70825.0,34936.0,0.0,26026.0,97403.0,0.0,0.0,29187.0,0.0,12183.138,5058.9287,10060.601,7305.5693,153.99936,80.0,1705.0,119.0,16.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2944.0,-1.0,2.0
0.0,63036.0,1.0,1.0,51.3737,41.147186,118.0,65.996635,2639.2568,50.0,50.0,176.0,11550837.0,11470003.0,0.393827,11378568.0,11511430.0,11378568.0,11378568.0,11378568.0,11378568.0,3455983.5,1050076.1,3787429.0,2480794.5,1.0352229,775.0,560.0,300.0,10.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.3044,0.0,0.0,0.326964,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4998.0,2930.609,-1.0,2.0
0.0,443.0,0.0,0.0,345.0316,444.56607,1430.0,132.83496,119046.8,265.5,265.5,1430.0,118343320.0,58244360.0,73.731963,58204010.0,118405710.0,58093384.0,57982760.0,58284304.0,58204010.0,13681916.0,3381237.8,14502989.0,9957085.0,0.3040394,120.0,2474.0,250.0,32.0
0.0,63022.0,0.0,0.0,578.62335,824.1389,2860.0,167.00319,334804.97,443.06668,443.06668,2860.0,105501.0,44677.0,73.72974,40952.0,146349.0,0.0,0.0,56226.0,0.0,15791.039,7535.7856,18197.375,12164.958,102.49472,108.0,1670.0,246.0,18.0
1.0,57621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,120.088867,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,2944.0,-1.0,2.0
0.0,59815.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.017761,91392.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52764.617,21.883274,848.0,0.0,114.0,2.0
1.0,4070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,120.011706,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2896.0,-1.0,2.0
1.0,62881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.6714,0.0,0.0,120.006495,47.443455,47.443455,0.0,0.0,47.443455,0.0,0.0,0.0,0.0,0.0,0.0,227.0,2901.3428,-1.0,2.0
1.0,52568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.169415,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4213.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.193504,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4177.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.003365,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,2944.0,-1.0,2.0
1.0,62993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,9.1e-05,33.146156,33.146156,0.0,0.0,33.146156,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2896.0,-1.0,2.0
0.0,63038.0,1.0,1.0,17.899721,0.0,39.0,19.30951,320.4,39.0,39.0,39.0,1.0,1.0,4.188582,52292012.0,52318716.0,52292012.0,52292012.0,52292012.0,52292012.0,0.0,1.0,19762842.0,17429560.0,0.038227238,17245.0,180.0,161.0,8.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,3.997644,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.0,2944.0,-1.0,2.0
1.0,54854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6633,0.0,0.0,21.542163,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7028.0,2785.3267,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,21.561332,44.668068,44.668068,0.0,0.0,44.668068,0.0,0.0,0.0,0.0,0.0,0.0,4603.0,2944.0,-1.0,2.0
0.0,56185.0,0.0,0.0,735.1252,910.2853,2860.0,300.08844,540409.0,792.6087,792.6087,2860.0,1227853.0,864465.0,0.0,818579.0,1227858.0,0.0,0.0,884120.0,0.0,129372.18,27285.623,126470.875,84756.414,36.115566,84.0,7372.0,269.0,50.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2896.0,-1.0,2.0
0.0,62592.0,0.0,0.0,679.66113,876.93744,2265.0,216.98938,461939.25,865.0769,865.0769,2265.0,179435.0,61512.0,0.0,57955.0,247210.0,0.0,0.0,58462.0,0.0,26557.291,14952.917,25049.254,19514.117,52.58687,84.0,2712.0,1022.0,17.0
1.0,65413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,54.81698,54.81698,0.0,0.0,54.81698,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2944.0,-1.0,2.0
1.0,58912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,19.779517,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,292228.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,19.049379,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22083.0,2944.0,-1.0,2.0
0.0,443.0,0.0,0.0,848.39484,790.4459,2920.0,927.3665,719773.8,412.15384,412.15384,3491.0,173085.0,57408.0,0.0,56933.0,230802.0,0.0,0.0,57119.0,0.0,18715.047,6923.4,20471.441,14924.732,112.65067,145.0,11186.0,1026.0,27.0
1.0,62997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
0.0,60506.0,0.0,0.0,409.1255,526.1358,1418.0,168.42854,167383.66,326.75,326.75,1418.0,117550650.0,59003610.0,0.0,58935376.0,117577520.0,58517764.0,58100148.0,58935376.0,58935376.0,11947507.0,2501077.5,12200596.0,8534059.0,0.4082413,95.0,3782.0,254.0,46.0
1.0,61457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
1.0,62999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2896.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.6914,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,2917.3828,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0851,0.0,0.0,0.0,1.3250909,1.3250909,0.0,0.0,1.3250909,0.0,0.0,0.0,0.0,0.0,0.0,401.0,1318.1702,-1.0,2.0
1.0,63039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.646094,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,2944.0,-1.0,2.0
0.0,137.0,0.0,0.0,513.3809,686.46454,1460.0,183.05588,263559.97,613.4,613.4,1460.0,69752.0,41949.0,1.52068,5141447.0,5289253.0,5141447.0,5141447.0,5141447.0,5141447.0,15600.487,7750.222,1422738.8,1070749.8,1.8906262,276.0,1359.0,237.0,14.0
0.0,443.0,0.0,0.0,260.48645,267.94287,2526.0,250.83293,67853.19,92.37594,92.37594,2526.0,110482160.0,58483640.0,0.476362,58442816.0,110442250.0,27070540.0,9450211.0,58523230.0,58442816.0,5801681.0,836986.06,6897136.5,4441145.5,1.2033697,5637.0,11872.0,344.0,94.0
1.0,56620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
1.0,50347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.66,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,2837.32,-1.0,2.0
0.0,63040.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631486,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,0.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.492385,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5697.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
1.0,63003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
1.0,63041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,113.065809,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115678.0,2944.0,-1.0,2.0
0.0,443.0,1.0,0.0,27.211294,28.507895,69.0,2.6832817,740.4545,42.8,42.8,69.0,39537.0,39492.0,112.880486,39437.0,1772.0,0.0,0.0,1769.0,0.0,19738.51,9884.25,884.0,13083.34,121.33272,49457.0,24.0,244.0,5.0
1.0,55489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.7208,0.0,0.0,1.535091,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12038.0,2849.4417,-1.0,2.0
0.0,443.0,1.0,1.0,51.774235,0.0,126.0,42.72392,2680.5715,126.0,126.0,126.0,3.0,3.0,1.529798,54974.0,108281.0,0.0,0.0,108275.0,0.0,0.0,3.0,62510.867,29655.785,18.47046,286850.0,148.0,7970.0,4.0
1.0,62784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2944.0,-1.0,2.0
0.0,443.0,0.0,0.0,647.42786,837.0023,2700.0,142.84058,419162.84,738.4,738.4,2700.0,718459.0,572440.0,0.0,1948860.0,2741425.0,0.0,0.0,1948860.0,0.0,116645.625,29935.791,368146.53,271022.4,9.119345,66.0,2636.0,32.0,31.0
0.0,63027.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,0.00216,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,31.0,-1.0,2.0
0.0,443.0,1.0,1.0,22.445702,0.0,46.0,26.558113,503.8095,46.0,46.0,46.0,3.0,3.0,0.0,53298.0,93521.0,0.0,0.0,93518.0,0.0,0.0,3.0,53991.777,26023.299,21.38557,60.0,92.0,268.0,4.0
1.0,51444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2944.0,-1.0,2.0
1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2896.0,-1.0,2.0
0.0,57493.0,0.0,0.0,375.69922,224.98877,1027.0,490.04868,141149.89,63.5,63.5,2142.0,110439870.0,10047871.0,0.0,10019306.0,115675650.0,9601331.0,5206957.0,10047857.0,10019306.0,4573444.5,2831791.8,4629782.0,3542100.5,0.34579447,71.0,5625.0,4327.0,38.0
0.0,51609.0,0.0,0.0,463.07068,609.78827,2860.0,147.65778,214434.47,329.72415,329.72415,2860.0,952375.0,667927.0,0.0,36140110.0,37133176.0,36140110.0,36140110.0,36220796.0,36140110.0,126388.055,34013.395,7237926.5,4916254.5,0.78097284,71.0,2326.0,250.0,26.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2944.0,-1.0,2.0
0.0,5353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066599,87.0,0.0,119.0,1.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2944.0,-1.0,2.0
0.0,58490.0,1.0,1.0,38.059265,26.79179,80.0,48.615498,1448.5076,43.25,43.25,154.0,61132784.0,58552150.0,0.0,58512016.0,63269456.0,58512016.0,58512016.0,58591520.0,58512016.0,15084202.0,4075519.0,15062300.0,10495477.0,0.25288662,167.0,632.0,327.0,16.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2944.0,-1.0,2.0
1.0,62998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
0.0,443.0,0.0,0.0,789.3473,1005.2474,2920.0,183.05588,623069.2,924.8333,924.8333,2920.0,57493.0,28087.0,0.0,4964342.0,5103995.0,0.0,0.0,4964342.0,0.0,11030.047,5226.636,1373835.6,991796.8,2.3510995,60.0,1359.0,60.0,14.0
0.0,63026.0,1.0,1.0,17.464249,0.0,0.0,18.874586,305.0,0.0,0.0,46.0,0.0,0.0,0.0,463.0,468.0,0.0,0.0,463.0,0.0,0.0,0.0,265.87027,265.87027,0.0,54.0,129.0,-1.0,4.0
