Inbound,Source Port,URG Flag Count,RST Flag Count,Packet Length Std,Bwd Packet Length Std,Bwd Packet Length Max,Fwd Packet Length Std,Packet Length Variance,Avg Bwd Segment Size,Bwd Packet Length Mean,Max Packet Length,Bwd IAT Total,Bwd IAT Max,Flow Duration,Flow IAT Max,Fwd IAT Total,Idle Mean,Idle Min,Fwd IAT Max,Idle Max,Bwd IAT Std,Bwd IAT Mean,Fwd IAT Std,Flow IAT Std,Bwd Packets/s,Total Length of Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_backward,Subflow Fwd Packets
1.0,62717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,149.998769,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,2944.0,-1.0,2.0
0.0,62897.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,124.144542,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,31.0,-1.0,2.0
0.0,443.0,1.0,1.0,17.907167,0.0,0.0,18.78031,320.66666,0.0,0.0,46.0,0.0,0.0,124.093373,207.0,211.0,0.0,0.0,207.0,0.0,0.0,0.0,102.83441,102.83441,0.0,770.0,154.0,-1.0,5.0
1.0,62985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,120.021585,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,120.012478,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2944.0,-1.0,2.0
1.0,54417.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,0.0,109.206635,6.392538,0.0,0.0,6.392538,0.0,0.0,1.0,0.0,61.835835,17156.004,90.0,12.0,0.0,2.0
1.0,60460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.7307,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2789.4614,-1.0,2.0
1.0,56305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2944.0,-1.0,2.0
0.0,53.0,1.0,1.0,21.884312,20.65591,46.0,22.366642,478.92307,32.666668,32.666668,46.0,227608.0,227603.0,0.0,206747.0,254766.0,0.0,0.0,233746.0,0.0,101786.59,45521.6,102588.75,61650.215,23.551023,132.0,104.0,270.0,6.0
1.0,53.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,1.5645632,1.5645632,0.0,92.9068,1.0,0.0,0.0,1.0,0.0,0.0,1.5645632,0.0,52.90042,25500.488,103.0,12.0,0.0,2.0
1.0,63035.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,1.9014499,1.9014499,2.695941,116.4232,1.0,0.0,0.0,1.0,0.0,0.0,1.9014499,0.0,66.381065,16795.193,10490.0,12.0,0.0,2.0
0.0,123.0,0.0,0.0,320.63998,344.10193,2524.0,290.35342,102810.01,115.974686,115.974686,2524.0,118284660.0,58191970.0,0.0,58151810.0,118346520.0,58070096.0,57988384.0,58191664.0,58151810.0,9242355.0,1516470.0,10424325.0,6914041.0,0.66753125,90.0,10494.0,296.0,62.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.5151,0.0,0.0,2.514077,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14917.0,1591.0302,-1.0,2.0
1.0,62994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.002708,39.015778,39.015778,0.0,0.0,39.015778,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2944.0,-1.0,2.0
0.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,-1.0,2.0
1.0,51033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2944.0,-1.0,2.0
1.0,63036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.393827,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,12.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.326964,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4998.0,2944.0,-1.0,2.0
0.0,443.0,1.0,0.0,0.5477226,0.0,0.0,0.0,0.3,0.0,0.0,1.0,1.0,1.0,73.731963,90140.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52041.777,22.187216,120.0,2.0,31806.0,2.0
1.0,63022.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,1.5022087,1.5022087,73.72974,103.25111,1.0,0.0,0.0,1.0,0.0,0.0,1.5022087,0.0,58.89186,18914.76,108.0,12.0,0.0,2.0
1.0,57621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,120.088867,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,2944.0,-1.0,2.0
1.0,59815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,3.017761,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,2944.0,-1.0,2.0
1.0,4070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,120.011706,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2944.0,-1.0,2.0
0.0,62881.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.006495,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,-1.0,2.0
0.0,52568.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.169415,41573.0,0.0,0.0,0.0,0.0,0.0,1.4142135,1.0,0.0,24001.605,72.15875,4213.0,0.0,246.0,1.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.193504,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4177.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.003365,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,2944.0,-1.0,2.0
1.0,62993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.0056,0.0,0.0,9.1e-05,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2914.0112,-1.0,2.0
1.0,63038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,4.188582,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17245.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,3.0303826,0.0,0.0,3.0303826,3.0303826,6.0,1.0101275,1.0101275,3.997644,78.2937,24.756939,0.0,0.0,24.756939,0.0,0.0,1.0101275,0.0,30.7647,9182.978,5080.0,12.0,-0.49493623,2.0
1.0,54854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,21.542163,2.6045055,2.6045055,0.0,0.0,2.6045055,0.0,0.0,0.0,0.0,0.0,0.0,7028.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,21.561332,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4603.0,2944.0,-1.0,2.0
1.0,56185.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,0.664981,0.664981,0.0,102.35019,0.664981,0.0,0.0,0.664981,0.0,0.0,0.664981,0.0,58.70798,19315.078,84.0,12.0,0.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,12.0,-1.0,2.0
1.0,62592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2896.0,-1.0,2.0
1.0,65413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2944.0,-1.0,2.0
1.0,58912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,19.779517,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,292228.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,0.0,95.26988,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.426743,21294.16,142.0,12.0,0.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,19.049379,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22083.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,1.8319055,0.0,0.0,1.8319055,1.8319055,1.8319055,1.0,1.0,0.0,122.11492,0.61063516,0.0,0.0,0.61063516,0.0,0.0,1.0,0.0,70.039925,16210.861,145.0,3.663811,0.0,2.0
1.0,62997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0348,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2830.0696,-1.0,2.0
1.0,60506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,48.299057,48.299057,0.0,0.0,48.299057,0.0,0.0,0.0,0.0,0.0,0.0,95.0,12.0,-1.0,2.0
1.0,61457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
1.0,62999.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,0.0,95.9433,46.985268,0.0,0.0,46.985268,0.0,0.0,1.0,0.0,47.62831,14592.325,54.0,12.0,0.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,2944.0,-1.0,2.0
0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,12.0,-1.0,2.0
1.0,63039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.646094,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,2944.0,-1.0,2.0
1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,1.52068,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,4.2382994,0.0,0.0,4.2382994,4.2382994,6.0,18239710.0,17107436.0,0.476362,15718050.0,33957770.0,13437961.0,11818153.0,15718050.0,15718050.0,7540043.0,3647942.0,7035359.5,6220130.5,0.099090025,5637.0,49.429794,-0.29361677,8.238299
0.0,56620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933024,80.0,0.0,124.0,1.0
1.0,50347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,48.14717,48.14717,0.0,0.0,48.14717,0.0,0.0,0.0,0.0,0.0,0.0,80.0,12.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,2944.0,-1.0,2.0
1.0,63040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.631486,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.492385,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5697.0,2944.0,-1.0,2.0
0.0,53.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,31.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0244,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2918.0488,-1.0,2.0
1.0,63003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
1.0,63041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,113.065809,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115678.0,2896.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.6434,0.0,0.0,112.880486,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49457.0,2931.2869,-1.0,2.0
1.0,55489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.6776,0.0,0.0,1.535091,21.988909,21.988909,0.0,0.0,21.988909,0.0,0.0,0.0,0.0,0.0,0.0,12038.0,2895.3552,-1.0,2.0
0.0,443.0,0.0,0.0,588.432,823.2315,2984.0,163.5101,346252.25,395.88235,395.88235,2984.0,59034896.0,58833550.0,1.529798,58812950.0,59099548.0,58812950.0,58812950.0,58873876.0,58812950.0,14705048.0,3689681.0,14275615.0,10084861.0,0.28765026,286850.0,1808.0,245.0,18.0
1.0,62784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.228056,0.0,0.0,0.228056,0.228056,0.228056,1.0380093,1.0380093,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0380093,0.0,29.434053,37011.44,66.0,0.456112,0.0,2.0
1.0,63027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.00216,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2896.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.9493,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2943.8987,-1.0,2.0
0.0,51444.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,-1.0,2.0
1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,48.743576,48.743576,0.0,0.0,48.743576,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2944.0,-1.0,2.0
1.0,57493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,46.455223,46.455223,0.0,0.0,46.455223,0.0,0.0,0.0,0.0,0.0,0.0,71.0,12.0,-1.0,2.0
1.0,51609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2944.0,-1.0,2.0
0.0,53.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,41064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35223,103.0,6.0,251.0,1.0
1.0,5353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2944.0,-1.0,2.0
1.0,58490.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,0.0,106.12232,15.388373,0.0,0.0,15.388373,0.0,0.0,1.0,0.0,58.26571,16607.135,167.0,12.0,0.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2944.0,-1.0,2.0
1.0,62998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,47.692715,47.692715,0.0,49.0,21.916592,0.0,0.0,21.916592,0.0,0.0,47.692715,0.0,26.284801,20437.045,60.0,12.0,0.0,2.0
0.0,63026.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,2.0,2.0,0.0,25597.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18098.398,78.12805,54.0,6.0,32120.0,1.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
1.0,63028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
