PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Predicted_Label
-1.6503171642348735,-0.10887971669503863,0.5378436646524192,0.011494947763306094,-0.12306690102110096,0.009586443931806778,0.018661548189010817,-0.04174331792416377,-0.006244962324333729,-0.004162513520142702,0
-1.6509830603131856,-0.11220442030332538,0.5375750543643424,0.012357573313435719,-0.12541757044940888,0.005856545075431848,0.019080879908975522,-0.04213271395636388,-0.006342240881230725,-0.004218482401061793,0
-1.6509831527321301,-0.11220440562652212,0.5375748263465663,0.012357488693633968,-0.12541793937346107,0.00585667412435745,0.019080240774511693,-0.04212813594527295,-0.006342428558659852,-0.0042185201467846755,0
-1.6508420409212212,-0.11140416375105977,0.5375440340434404,0.013483824224398842,-0.12567429434655075,0.0059009418058705914,0.01908553380139343,-0.04203243136011706,-0.006242614742518869,-0.003982301184886465,0
-1.5762536836840781,-0.03910444828020211,-0.46787975887334493,-0.08190848657418191,-0.15461838753582297,-0.02326793255222235,0.0010245707525470965,-0.09618150088100093,0.008195249506075012,0.0016146963853286306,0
-1.5714776067694585,-0.016351310050230376,-0.46423606730703143,-0.0943388801108678,-0.1337483546440478,-0.0007885521732373281,-0.0011363217510991892,-0.09538069293311682,0.009877178999357734,0.002258997579984751,0
-1.5757979549740895,-0.035870138005887404,-0.4709787752991723,-0.0825587004962315,-0.15387949961484645,0.0006270548674648725,-0.0015807278012995945,-0.09731574726040539,0.008122845913444122,0.002201138515414259,0
-1.62861321652788,0.012325005402413415,0.5338622639864605,0.18010114619188902,-0.1596248046999126,0.017253139576624974,0.023355891662870065,-0.03928592782250487,0.026184869294373168,-0.013737239270506327,0
-1.6488893377885965,-0.10101682021282823,0.537694920231842,0.020842361247541123,-0.12444046460316802,0.010995728411978333,0.018567629413178202,-0.04217439032800908,-0.007438375217433212,-0.004351710752729545,0
-1.572835046499831,-0.022896681347433095,-0.46495868349679076,-0.09048984168886524,-0.1397701035415841,-0.009515308707488917,-0.0002529020956099297,-0.09548471661430458,0.00951523084041031,0.002048663275183773,0
-1.5897136943384103,-0.028139890262263444,-0.50747086941765,-0.10187932408575727,-0.20762922553681804,0.03104997026160053,-0.10658248034513083,0.648485454498944,-0.02134102769467718,-0.004389784183248841,0
-1.5648896084951713,0.011852044964629988,-0.4476250875612959,-0.10675547090082523,-0.10437639432131128,-0.04961857816091144,0.0044369186915333295,-0.09019402475712632,0.010350884743155573,0.002819254765544484,0
-1.5748278085118377,-0.03192124791027361,-0.4680726358313048,-0.08534447342307984,-0.14889955298692142,-0.008535741490680135,-0.0004410218659117004,-0.09636165539653373,0.009181808779825221,0.0015612630988562912,0
-1.6506229664368879,-0.11037660709982139,0.5376802109722342,0.012586064724286179,-0.12454281562060392,0.007450602373683882,0.018950688130994486,-0.04210469078856981,-0.006128975136327144,-0.004580218666701896,0
-1.5739421383648522,-0.028201060998776863,-0.46557835979652407,-0.08691250071725919,-0.14493357357621744,-0.016885313010283596,0.0004892133398483413,-0.09557587542863052,0.009135690783647451,0.001902793801071679,0
-1.6506129761222132,-0.11013645031213833,0.537581807629815,0.013179735084895554,-0.12490364176075877,0.007306253879571483,0.018772992243369393,-0.04077647426579696,-0.006358929498389326,-0.0047126876188768665,0
-1.654298221645123,-0.11230096952864396,0.5296821090862648,0.008584363095251133,-0.1380437392110588,0.010306300556450359,-0.0030773000419713173,0.11680117572082314,-0.012531931409665726,-0.005719152600076689,0
-1.629328546810154,0.00435063466423745,0.5381412261151788,0.12472818925805029,-0.12901520699296323,0.047264418231082905,0.016689537228402856,-0.039324692341502286,0.013827253859485605,0.13182551577699175,0
-1.651087866138572,-0.11279659472655064,0.5375951764204397,0.011536321737980316,-0.12524166097292883,0.005829238063706775,0.019117990677589975,-0.04209020727083908,-0.005932764895852258,-0.004683952016183803,0
-1.5747767457033264,-0.031714556057264066,-0.4679000848290774,-0.08541977607152045,-0.1486714032836244,-0.009219006952924996,-0.00036486473414567764,-0.09630579828681263,0.009181191880022602,0.001564066117205899,0
-1.6541862203244342,-0.11231875615647283,0.529958440873036,0.008686912735975152,-0.13759664493515184,0.010149907836545437,-0.002302741271218033,0.11125314343062263,-0.012304487566423888,-0.005673409047864271,0
-1.6505339028119168,-0.10986956924611431,0.5376552980684994,0.013428130458640762,-0.1247785184895249,0.007399781964334504,0.018980968540923498,-0.04209016510745938,-0.005955725313068192,-0.0043773114857420786,0
-1.5751989574817362,-0.033486949081553224,-0.4692195420347403,-0.08540310065198597,-0.15018862106949268,-0.003638270890118979,-0.0010062089807316734,-0.09674767802654317,0.009079294546042097,0.001885102651885053,0
-1.6498363320407652,-0.10604652014816372,0.5376034076388921,0.01778565458887128,-0.12532887087748112,0.008245807472134804,0.018943386304052765,-0.04215343158421857,-0.005992849428143791,-0.00324641655089569,0
-1.5733507002237574,-0.02568390248966361,-0.4641420954047488,-0.08870777705232215,-0.14193343060641098,-0.020258413228263886,0.0008624792923850825,-0.09512942422207715,0.00903714181146863,0.001517518819186625,0
-1.6513155166801505,-0.112774644863979,0.5370410954563614,0.011315360557267902,-0.1261371803566028,0.0061414091134124995,0.01754995932407488,-0.03094836290988424,-0.006474878900664891,-0.00450095696220124,0
-1.6507729038626502,-0.11102961300686918,0.5375362426338391,0.013981596673778206,-0.1257619430656864,0.005915289988566959,0.019079322366670214,-0.04223239726085815,-0.00662031892562097,-0.004332403353812054,0
-1.5765966234920203,-0.022862741486395118,-0.4740152235161862,-0.09363960587157504,-0.15475857993667058,-0.005084075523238993,-0.025479369314830483,0.0851862688371249,0.0014724979525157665,0.0006225877717954875,0
-1.5842491383118764,-0.024288594928461176,-0.4918498400618888,-0.09921661444319549,-0.18523704650121353,0.001827418630865329,-0.07445327084215682,0.4384183269905942,-0.012777971958037275,-0.002615653374318554,0
-1.6442551331920736,-0.07643671865352533,0.5381441959247901,0.037185199109367885,-0.12085963600035887,0.023836823047406922,0.017202406974932524,-0.04210907268977302,-0.009759699305176289,-0.000710137355043212,0
-1.6490221763548145,-0.10164898366854569,0.5375894484886602,0.022372473415647146,-0.12569150952584385,0.009568470277098794,0.019046958990797582,-0.0420057720585676,-0.00404056937598569,-0.0016539841052485825,0
-1.6484310874610608,-0.09943586673520875,0.5385026382787637,0.011523667596571878,-0.11778474521584083,0.018580455150674018,0.017876386755954696,-0.04203512891563353,-0.005631725498663816,-0.0036261931230454963,0
-1.5756824354750554,-0.03665892304346688,-0.4664394135613426,-0.08298513458694369,-0.15207153202203222,-0.027502005441867126,0.001507828866860867,-0.09573176261941901,0.008236324738197359,0.0016632765307105196,0
-1.5899032012119703,-0.033489308618044916,-0.5059228893126472,-0.09802401712566863,-0.20886847422985555,0.023405294932412522,-0.09974888817654907,0.6040330670938935,-0.019804377723861545,-0.004189344980082254,0
-1.6434614661856362,-0.07205589225076774,0.5380161369143052,0.04353405042805478,-0.12231151047796493,0.024089122071837263,0.017736808267244723,-0.041744497223255246,-0.004911322045717784,-0.00035921285763025894,0
-1.6507673032363175,-0.11086403859961028,0.537511382643649,0.013201507333371588,-0.12536546189363504,0.006631841408903086,0.01879820277081,-0.0402121873400583,-0.005984570238915848,-0.004020645129344412,0
-1.6508049053538103,-0.11129667012637372,0.5376337897105299,0.01227938672454638,-0.12487822151065939,0.006772530780149565,0.018963981067509995,-0.0419773426162796,-0.006384346218682752,-0.004165960146580234,0
-1.5778977567010648,-0.04616076372296544,-0.47199411650400175,-0.07890936006629781,-0.16188506267751684,-0.011165447705011437,-0.00033808907766149287,-0.09745622539031558,0.00827623513390206,0.0015301713236934135,0
-1.5721072867621895,-0.02135363846786825,-0.45742503310998545,-0.08972332071381058,-0.13613207336261585,-0.05400088981909572,0.00453229283555569,-0.09291708216769097,0.00849339348858186,0.001967314672956963,0
-1.6509831487800328,-0.11220440625414395,0.5375748360972568,0.012357492312218027,-0.1254179235972163,0.0058566686058573025,0.019080268105724347,-0.04212833171408484,-0.006342420533037675,-0.004218518532669905,0
-1.6508599475972243,-0.11160571160321099,0.5376313354064413,0.012188615114889783,-0.12497382730784891,0.006537837224591469,0.019033941186061377,-0.04218138236447433,-0.0062064538476446765,-0.004295874468783494,0
-1.581887157535351,-0.025876809937132168,-0.485776580044961,-0.09620921482065503,-0.17592547964664584,-0.0017296795732045542,-0.05636138362304797,0.30855977521037947,-0.007502796377488392,-0.001576885073697832,0
-1.574671359237613,-0.03120639862075703,-0.467843983522295,-0.0857186005456697,-0.14820389759698824,-0.008541495241638365,-0.0004334495730544007,-0.09629772561615448,0.009209292279075455,0.0015803956909025126,0
-1.6505533951117297,-0.10994057958616238,0.5376386023616269,0.013401114716234104,-0.12482419430557355,0.007342557577814418,0.018924366740197898,-0.04188679513652935,-0.006270843445180814,-0.004340724425621109,0
-1.6503781738008525,-0.10898106461416589,0.5376134155425046,0.01483332889419578,-0.12514626547310273,0.007324051782748356,0.018954026463601663,-0.04220779137655826,-0.006534230538261395,-0.004030782562814398,0
-1.5967737060533322,-0.038716225510238546,-0.5185386566336182,-0.09890889726889207,-0.23682159795539207,0.009259733250785288,-0.13695294185838855,0.8877913069741762,-0.03213556395361101,-0.006838244648327025,0
-1.5738296744775684,-0.02744234757080475,-0.46631307594808796,-0.08758760197710923,-0.1444579548761964,-0.010665387332042134,-0.00016637733990284821,-0.09584632774713028,0.009327704389699841,0.0016727565199750702,0
-1.5667395703505422,0.0038944063410058065,-0.45220841202699286,-0.10356845074480381,-0.11243431126193708,-0.03614047247549996,0.0028834468731775273,-0.09163244728907663,0.010094912359144517,0.0025780760584289564,0
-1.5756864330173133,-0.035488919268137874,-0.47063657148321364,-0.08394053728766311,-0.15271774369608387,0.0006369345917792235,-0.0014831753905918657,-0.0971849166524959,0.009074895743682245,0.0017776561729848316,0
-1.593962050811666,-0.04036794927540214,-0.5116163951179468,-0.09557434921106528,-0.22572449072858883,0.006966655271047455,-0.11586096145526607,0.7348544489662175,-0.025894135234786404,-0.005602126690847855,0
-1.5741945849476362,-0.029108330824987528,-0.46685146500849717,-0.08671738503119977,-0.14608059570262613,-0.010616686330742944,-0.00018784032014209932,-0.09599735911990184,0.009264100825911507,0.0016283094824248016,0
-1.5899976394909365,-0.0343953468707019,-0.5017547549218636,-0.09610869449689204,-0.2092053327408227,-0.007514477303755425,-0.09747037970904453,0.6133073124597671,-0.020756342078359687,-0.004463856731220519,0
-1.6475462046880889,-0.09438208545271837,0.5382607807252314,0.019502057749934822,-0.11989983983883065,0.01825884633144676,0.017936758270771312,-0.041991152138132676,-0.006064418065887699,-0.0020981134746589905,0
-1.6314217738079182,-0.003742660253503352,0.5347632900219385,0.15279966549319135,-0.1517098770084306,0.019460608106372228,0.022138754058589834,-0.03954368336315233,0.02051739386033974,-0.007539815683974106,0
-1.5741327376820056,-0.028811151796587883,-0.4668160723402072,-0.08691518953376434,-0.14579182937695556,-0.010204107247819286,-0.0002417741702499382,-0.0959964194972447,0.009196111031705917,0.0019131948026076789,0
-1.650799590755373,-0.11127023683662937,0.537621195285353,0.012673378523353243,-0.1250845221324834,0.006556271617582894,0.01906020594315848,-0.04215568016734061,-0.00595676459124298,-0.004123125045208178,0
-1.650200406086827,-0.10761954709396572,0.5373694794467666,0.017727131881994335,-0.126410930171987,0.006823440285561831,0.018811539886678243,-0.03957009486518213,-0.005473431042222537,-0.004412472905871915,0
-1.5746738772524687,-0.03131597429223922,-0.46760056339051415,-0.08631958495432787,-0.14780530553596546,-0.009536351688625593,-0.00037990934491743104,-0.09622436917783408,0.00878549373722089,0.0019600672598373147,0
-1.6510067157396837,-0.1123460931210991,0.5375830826285564,0.012165734078452704,-0.12537251152113366,0.005848811069939509,0.019106067276526424,-0.04217471314742953,-0.006161655764460534,-0.004344348943583226,0
-1.6499933771506108,-0.10646790086348708,0.5373306224730322,0.019316791198888083,-0.12674928474037858,0.006885735788527286,0.018863563690133686,-0.03963745897084395,-0.005297911056441439,-0.005296781854319691,0
-1.6510067686373395,-0.11234608472056513,0.5375829521184553,0.01216568564477766,-0.12537272268149197,0.005848884933427706,0.019105701456348517,-0.0421720928399254,-0.00616176318503382,-0.004344370548030867,0
-1.6499806996339013,-0.10706800464051212,0.5378341957923162,0.01345243220259181,-0.12324537782574119,0.010044962478561967,0.018683780568427545,-0.0419839229748023,-0.006165045499879107,-0.004367871547778547,0
-1.585321243205347,-0.037083073924050046,-0.493507422271216,-0.09167095402827319,-0.19083365518756884,0.012523670264091747,-0.06370871407317558,0.3485055357747293,-0.00948396505439692,-0.002171978027184509,0
-1.6508049053538103,-0.11129667012637372,0.5376337897105299,0.01227938672454638,-0.12487822151065939,0.006772530780149565,0.018963981067509995,-0.0419773426162796,-0.006384346218682752,-0.004165960146580234,0
-1.6483300921035535,-0.09867686419778134,0.5383185114536706,0.01461176411301379,-0.11927745225041723,0.017274058994392875,0.01791304526048256,-0.04211400034617375,-0.00688354447823054,-0.0033236628199999458,0
-1.650814040444996,-0.11126187601103146,0.5375446958642983,0.013660115574319643,-0.12569214320830588,0.005903433308345473,0.01908455859839447,-0.042229796226836085,-0.006546922724142796,-0.004364448153519713,0
-1.5767980847187866,-0.041435040215994076,-0.469252411716376,-0.08088243820692857,-0.15704554749021904,-0.01923285003337028,0.0005640245078355349,-0.09661010261853983,0.008156104702616377,0.0015683993799385802,0
-1.6475816545468078,-0.09514272319639262,0.5387860761150454,0.011416006968192479,-0.11534074549671369,0.022696945185988655,0.01734861766219544,-0.042042275986041176,-0.006749651609583496,-0.0036721952746419724,0
-1.5602432376514348,0.04078186324995432,-0.4578615661986811,-0.07138493259725953,-0.11431568624115153,0.012868717643697437,-0.002665967554033014,-0.0936722685627876,0.003827338457037625,0.007794953949814785,0
-1.4352298969210713,1.1010108105110348,0.4938489567003266,1.7121779792787983,-0.5034840392439313,0.07288672309823785,0.04546190803399565,0.023550045412987306,0.1870733788552083,-0.015656370647463055,0
-1.5903747007304163,-0.029501373198399704,-0.5026260550473971,-0.09950295179480438,-0.2102025428911314,-0.013537788353692556,-0.10668664341906671,0.6867766683698234,-0.023654817232715446,-0.004969950257287007,0
-1.6507587324386699,-0.11103792964185072,0.5376120555126124,0.012994604839729956,-0.1251554327890509,0.0065685168532289215,0.019053045331500488,-0.04214449719630831,-0.0060307258736220495,-0.00409119389468674,0
-1.655527839627419,-0.1121056972114226,0.5266483722338428,0.007458511350497473,-0.14295220955815408,0.012023274066338272,-0.011580872919552891,0.17771081703960098,-0.015028946961737082,-0.006221352877970975,0
-1.5732653091669908,-0.024833870501760655,-0.4653046349723485,-0.08764867403873432,-0.14261028658276834,-0.013224949350263136,4.170197771272055e-05,-0.09557043583026836,0.00845883074371536,0.0021661372340106605,0
-1.5740617244971793,-0.02841364070920232,-0.4669795120296016,-0.08718913397287809,-0.14549343956430508,-0.008379403586854864,-0.0004238962755521729,-0.09605808366570269,0.009318983022111933,0.0016558814511848997,0
-1.6507585235070836,-0.11103796282171245,0.5376125709925924,0.01299479613978759,-0.12515459876213306,0.006568225112213197,0.019054490223325646,-0.042154846709869444,-0.006030301591098641,-0.004091108562898963,0
-1.6454961611280017,-0.08339310890385733,0.5383793538610016,0.027410102594402155,-0.11870373660353117,0.023471306425254572,0.017070811275566606,-0.042187571584780044,-0.010411198482856016,-0.0020654246720235906,0
-1.6443455314734012,-0.07699161467686695,0.5381669014689817,0.03649351339137648,-0.12074370510373696,0.023838265162658828,0.017611877551465715,-0.04177667782316484,-0.005887705801155189,-0.003947156910115534,0
-1.6506063994429208,-0.11023722376206917,0.5376481946106206,0.0129997013933008,-0.12474357295434381,0.007329331513635406,0.018941681219601318,-0.041823685176161175,-0.006001053535633661,-0.004318810806724294,0
-1.6507729043784036,-0.11102961292496376,0.537536241361363,0.013981596201548973,-0.12576194512450398,0.005915290708737451,0.019079318799916194,-0.04223237171280778,-0.006620319972973699,-0.0043324035644558495,0
-1.65141414394963,-0.11328387571022,0.5370016705669722,0.011620373825808923,-0.12657770423688827,0.005454459218032415,0.017665288207553146,-0.03129125519454568,-0.00648925323328223,-0.004514525946612538,0
-1.590542263945226,-0.039705824034008616,-0.5031643242480427,-0.0932033203573997,-0.21194651541132342,0.0005584771028867242,-0.0938586452055583,0.5791142144394664,-0.019481220832570183,-0.004293200574939249,0
-1.5734409815969967,-0.025739232675524044,-0.46535364612418423,-0.08772005772829426,-0.1430645070429444,-0.014016281913610831,0.000208149259030033,-0.09553818242866936,0.009285669465956145,0.0019093274936396974,0
-1.5703841344343494,-0.012690906592157911,-0.4573360923704626,-0.09274241629674734,-0.12975695345646543,-0.03947851492784074,0.0030088044896748566,-0.0930505944315004,0.008597080387322273,0.0023864174826805575,0
-1.5650502381804428,0.01745154453418163,-0.4633271057307925,-0.07650147160009996,-0.12600506522095106,0.019707019472332655,-0.003613530974945403,-0.0954259376094029,0.003787088753530795,0.0039935759556310865,0
-1.648750946635442,-0.10074912853891828,0.5381361715719528,0.015148084803965569,-0.12076583233865044,0.014940363825921506,0.018119149017905196,-0.04215262242100332,-0.007229879858052782,-0.0035523462330786003,0
-1.5636691053407321,0.016884850100025484,-0.4434521306385707,-0.10685506689061096,-0.09985279658574187,-0.06804550702215778,0.006396396061814032,-0.08885256043605813,0.009378258292721355,0.0030645771898491062,0
-1.6504606172056895,-0.1093870736133898,0.5375654381913199,0.015370492583199806,-0.12568722556985507,0.006655220427199375,0.019165786680924626,-0.04212821310161241,-0.005081913611560486,-0.003186789308675664,0
-1.5662776692484957,0.005968313473980483,-0.4512448456129062,-0.10372039203444802,-0.11083260217010518,-0.0389918966382923,0.003232409021568207,-0.09132035259377545,0.010259736186518575,0.0024546431794068343,0
-1.5756933053879167,-0.036723462678854076,-0.4664358126629063,-0.08306415318081982,-0.15205672730053843,-0.027504768151212403,0.0015268077707869592,-0.09572068191611699,0.008434744776400303,0.0017176424852454548,0
-1.6495712829483336,-0.10504371152777808,0.5380029773650202,0.013092883768876701,-0.12188206721179484,0.0121926583890185,0.018437605542288175,-0.04215753836001634,-0.00660498058671388,-0.003936166027241667,0
-1.5714776067077094,-0.016351310060036404,-0.46423606715468274,-0.09433888005432978,-0.13374835439755386,-0.000788552259460514,-0.001136321324065847,-0.09538069599188367,0.00987717912475313,0.002258997605204299,0
-1.6500386951897816,-0.10660613350013601,0.5372852043276055,0.0191051174375529,-0.12679070006140147,0.006908250309527662,0.0187389406220615,-0.03860639157790125,-0.0051613167413023684,-0.005431495835851112,0
-1.5706582224422119,-0.011717111198676938,-0.4644098679171137,-0.08796389732685386,-0.1351247523266983,-0.0005508032844904042,-0.0012695546081028586,-0.0954500836180855,0.008057546118850248,0.002154922264955123,0
-1.4207994819959175,0.8187023655961353,-0.4785712930225259,1.0426329574486946,-0.36513928712707117,0.005703663845280393,0.03896933409799856,-0.07202841017831027,0.2683804421010999,-0.003372193127269851,0
-1.5773978377851419,-0.032583306707559115,-0.4743090091099171,-0.08817648979973731,-0.15861610084181677,-0.0032701630293811607,-0.016944879484547135,0.01983859350695595,0.004157211478975093,0.0006677424405627963,0
-1.5747610474826077,-0.03143919507355616,-0.46865453166053106,-0.08601018086184584,-0.1485085625173039,-0.0036290036121093415,-0.0009821319664661521,-0.09658083776848465,0.009160276618996098,0.0016904753669071868,0
-1.6475833585397797,-0.09368997944791486,0.5373878599114762,0.032275439069302796,-0.12739829852614815,0.010761308503832747,0.019309092688718454,-0.04182801866894363,-0.001965872234558208,-0.0061616383262541275,0
-1.6507429044177973,-0.11085240565603702,0.5375619669900109,0.013216842741246425,-0.12527143096447735,0.006604305008874671,0.018954785529238138,-0.041310002744599304,-0.005987750983613581,-0.004796440318037677,0
-1.6476737920590523,-0.09410071458170689,0.5373760713669335,0.031641793194635434,-0.1272781708600069,0.010727830512969687,0.018895303173673838,-0.041576695580566016,-0.0050646750629658325,-0.003042799787041293,0
-1.6503741174833213,-0.10898188560913646,0.5376359946174981,0.014492487152915108,-0.12493888481384581,0.007537817449318392,0.018915816482242775,-0.04219967490334603,-0.0066505990762419755,-0.004111946347495412,0
-1.650347688887478,-0.10887233799492228,0.5376741913382744,0.013967357732593803,-0.1245679295404321,0.007985497684726077,0.018852742261082106,-0.042032307561472075,-0.006564861859547807,-0.004134337318113021,0
-1.649938299523476,-0.10672144352821515,0.5377103452221793,0.01581727567417675,-0.1244811417612294,0.008902545577628006,0.018935494508489657,-0.042105747142691066,-0.0051794018309983154,-0.003099966702673957,0
-1.6493493610557886,-0.10354845692473964,0.5377315331576679,0.01822376024473904,-0.12421634158693853,0.01031776982708856,0.01867824249770282,-0.04215969196083115,-0.006619493978736357,-0.0033589126080759892,0
-1.6504776074091994,-0.10958063171040915,0.5376659693523992,0.013600020984019122,-0.12471843022209335,0.007569466382368721,0.01898429273794671,-0.0421224480548035,-0.0058222408221904375,-0.004286649149109701,0
-1.5780543652178987,-0.04683120797846721,-0.47238898923966827,-0.07861419546749888,-0.16258328677398698,-0.010004670542053963,-0.0004705749836744071,-0.09757952178056649,0.008264974300030396,0.0015168530070743575,0
-1.6507586505956808,-0.11103794263911503,0.5376122574371895,0.01299467977607029,-0.12515510608279817,0.006568402572008516,0.019053611326654556,-0.042148551323005275,-0.0060305596730470135,-0.004091160468393139,0
-1.5586870374811725,0.04430677287716293,-0.44402067646663046,-0.07528181224815003,-0.10413173289613924,-0.06143189733776114,0.006270864673184795,-0.08860012678893653,0.011258914700152233,0.005460953708384401,0
-1.6500415606628223,-0.10724383435299586,0.5376831491584245,0.015581325574873047,-0.12463759885853738,0.00853687287124386,0.01892860613837464,-0.04207515374596804,-0.00555977588007146,-0.0036110623556365583,0
-1.571418222903407,-0.016003615840394145,-0.4642527564222352,-0.09387508147525969,-0.13384847460720595,-0.0007720013983801089,-0.0011973552042445063,-0.09536737132585753,0.00932003189283965,0.002456856080381841,0
-1.6492997016949602,-0.1029626646873272,0.5374156655430659,0.023357466926807628,-0.12704730322224417,0.007652379535744601,0.019269321343815114,-0.04198554357582156,-0.004028111391624944,-0.003639634552359786,0
-1.5739843752967664,-0.027989175692074344,-0.4672384710978851,-0.08822983919442172,-0.14477540695459307,-0.00513353305133092,-0.0008013367924945663,-0.09616348451821329,0.009138288406357295,0.0015162985443839079,0
-1.5748080229247898,-0.03180737438526953,-0.46792415496054746,-0.08578443718525573,-0.14857503083093704,-0.009077271228176165,-0.0005335241566873554,-0.0955437184762091,0.008725860365494683,0.0015142155925564626,0
-1.5749440514318915,-0.03237128395446337,-0.4683578199924822,-0.0850258438063983,-0.14947288708265888,-0.007918414429636863,-0.000652531592059623,-0.09615587452650806,0.008284762874247325,0.002027774819311765,0
-1.6507178407348366,-0.11080562774919182,0.5376029981132334,0.013315861725729794,-0.12522621016866609,0.006580715468852569,0.01904611561260535,-0.042134968070732595,-0.006104619355933094,-0.004059249108201765,0
-1.648135809378216,-0.09737246243471102,0.5380871188958768,0.018816442978384227,-0.12116086057247086,0.0157710820852261,0.018067106976134378,-0.042140213984662445,-0.007438358151235116,-0.004290942766293423,0
-1.6508129161159057,-0.11126681572415376,0.5375862885984406,0.01264165141636398,-0.12512784997776083,0.006575703140776351,0.01896221623397197,-0.04151973305827267,-0.00611637119386318,-0.004638355501032375,0
-1.6494970435049345,-0.10464334273197469,0.5379952650840308,0.013711546229717184,-0.12203309566575313,0.012217774392702954,0.01854581835842595,-0.04207252362404877,-0.005530368008433801,-0.0036082424935930807,0
-1.650772904105958,-0.11102961296823012,0.5375362420335456,0.013981596451002914,-0.12576194403693855,0.005915290328309105,0.019079320684045532,-0.04223238520850473,-0.006620319419712109,-0.004332403453183764,0
-1.6502685678710687,-0.10851833664389736,0.5377374340853821,0.013442256155783873,-0.12404268748000101,0.008654036457910796,0.018791771989315465,-0.04209599619366041,-0.006573841483298682,-0.00447875635420636,0
-1.6501073195214933,-0.1076648616693719,0.5377853956719703,0.013195303739608774,-0.1234719417618613,0.009661099124001817,0.01865056684423205,-0.04137453734838183,-0.006019125179768123,-0.004084901660652903,0
-1.6508061090082349,-0.11120293583351505,0.5375746939740151,0.012736476321502722,-0.1251687380833781,0.006583314241798347,0.01892097706194903,-0.041305430804991015,-0.0061904952062746795,-0.004184592670167755,0
